Options:
Model:                           MultiState
Tree File Name:                  data/jan_nat_species_11-07-25.tre
Data File Name:                  data/jan_nat_species_11-07-25.txt
Log File Name:                   data/jan_nat_species_11-07-25.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            152725646
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/jan_nat_species_11-07-25.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2990
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
825000	-1048.631124	1	0.000173	0.000188	0.000015	0.027830	0.005545	0.000649	0.001531	0.020358	0.006122	0.004225	0.001481	0.004487	0.003224	0.264218	0.716898	0.015660	
826000	-1047.667892	1	0.000091	0.000238	0.000037	0.028200	0.004238	0.000384	0.001352	0.022140	0.003838	0.003419	0.002840	0.001523	0.003061	0.121709	0.869561	0.005670	
827000	-1047.407758	1	0.000211	0.000221	0.000038	0.020818	0.003192	0.000767	0.001867	0.016077	0.006903	0.006710	0.000757	0.000925	0.011380	0.491820	0.492904	0.003895	
828000	-1044.149989	1	0.000232	0.000245	0.000024	0.024307	0.002830	0.001513	0.003432	0.015338	0.003952	0.006885	0.001316	0.001064	0.008811	0.165905	0.819939	0.005345	
829000	-1046.859006	1	0.000177	0.000192	0.000026	0.024018	0.001298	0.003632	0.002379	0.015770	0.002260	0.005424	0.001233	0.003096	0.006967	0.117825	0.860752	0.014456	
830000	-1046.002437	1	0.000336	0.000127	0.000011	0.025333	0.004151	0.002125	0.002026	0.018060	0.004105	0.005973	0.000730	0.002246	0.004841	0.266944	0.720020	0.008194	
831000	-1050.001207	1	0.000125	0.000314	0.000082	0.025909	0.005337	0.000479	0.000842	0.018660	0.007014	0.007171	0.002775	0.000933	0.010015	0.387009	0.594639	0.008338	
832000	-1047.788405	1	0.000046	0.000266	0.000031	0.030135	0.002962	0.000397	0.003696	0.020094	0.004326	0.006618	0.001184	0.002556	0.002707	0.049237	0.935745	0.012311	
833000	-1045.220564	1	0.000116	0.000158	0.000041	0.021594	0.003014	0.000997	0.001207	0.017485	0.005237	0.005980	0.000749	0.001965	0.003106	0.315615	0.674279	0.007000	
834000	-1047.414656	1	0.000023	0.000312	0.000041	0.024375	0.002834	0.000853	0.005127	0.016068	0.005028	0.005240	0.001578	0.002725	0.005008	0.135201	0.848430	0.011361	
835000	-1048.199656	1	0.000224	0.000166	0.000006	0.023116	0.004231	0.001668	0.002649	0.019441	0.001935	0.005768	0.002963	0.001594	0.002582	0.202520	0.785090	0.009808	
836000	-1050.098288	1	0.000089	0.000256	0.000012	0.022938	0.008630	0.000387	0.000324	0.018508	0.007665	0.007792	0.002332	0.000763	0.004770	0.671226	0.314854	0.009149	
837000	-1046.861217	1	0.000255	0.000202	0.000034	0.021372	0.004268	0.001767	0.004346	0.018859	0.002976	0.005307	0.001150	0.002511	0.005568	0.273794	0.711488	0.009150	
838000	-1046.626860	1	0.000086	0.000175	0.000027	0.025678	0.002322	0.000990	0.003407	0.018390	0.005328	0.005966	0.001725	0.000823	0.002159	0.075618	0.918484	0.003740	
839000	-1050.732284	1	0.000069	0.000342	0.000051	0.020930	0.003846	0.002067	0.003410	0.019144	0.003741	0.005148	0.002369	0.002984	0.009876	0.319668	0.656129	0.014328	
840000	-1053.445808	1	0.000385	0.000088	0.000006	0.025721	0.007353	0.000019	0.005548	0.014901	0.004012	0.004379	0.002278	0.000755	0.002401	0.368643	0.624726	0.004230	
841000	-1051.017159	1	0.000276	0.000145	0.000003	0.023516	0.007580	0.000183	0.003774	0.013504	0.009306	0.005254	0.003373	0.001008	0.005389	0.772679	0.210742	0.011190	
842000	-1045.067072	1	0.000154	0.000145	0.000008	0.024210	0.003112	0.000494	0.002979	0.016584	0.005788	0.006433	0.000820	0.002355	0.001951	0.174339	0.813969	0.009741	
843000	-1048.881077	1	0.000134	0.000172	0.000039	0.025358	0.005291	0.002374	0.003325	0.018210	0.001139	0.004701	0.001091	0.002654	0.002082	0.235236	0.754132	0.008550	
844000	-1051.909603	1	0.000279	0.000212	0.000012	0.027018	0.003873	0.004346	0.001671	0.023439	0.000708	0.006754	0.002389	0.003708	0.003677	0.270158	0.667980	0.058185	
845000	-1048.614377	1	0.000011	0.000215	0.000035	0.028586	0.002914	0.001083	0.000048	0.016712	0.004241	0.004767	0.001145	0.001057	0.003998	0.177814	0.814293	0.003895	
846000	-1053.877370	1	0.000002	0.000279	0.000089	0.024605	0.002955	0.001913	0.000717	0.020824	0.003175	0.004832	0.004176	0.003642	0.005067	0.185725	0.769373	0.039835	
847000	-1046.161999	1	0.000012	0.000296	0.000007	0.024124	0.001516	0.001192	0.002667	0.014579	0.003310	0.005618	0.002783	0.001443	0.005949	0.084530	0.901942	0.007579	
848000	-1049.392650	1	0.000146	0.000162	0.000002	0.019412	0.002139	0.001479	0.001970	0.015542	0.007430	0.006894	0.001815	0.001713	0.004786	0.322121	0.663220	0.009873	
849000	-1049.450873	1	0.000413	0.000085	0.000032	0.023687	0.005190	0.001828	0.003962	0.015025	0.003097	0.004702	0.002443	0.000874	0.004529	0.345352	0.645021	0.005098	
850000	-1049.111250	1	0.000108	0.000131	0.000059	0.022182	0.007269	0.000483	0.001692	0.023228	0.005566	0.005021	0.001064	0.001546	0.001476	0.421305	0.572442	0.004776	
851000	-1045.225336	1	0.000116	0.000130	0.000058	0.024952	0.002801	0.000929	0.001684	0.015057	0.003154	0.007023	0.001073	0.001619	0.001724	0.153085	0.837555	0.007636	
852000	-1045.459218	1	0.000120	0.000106	0.000009	0.025019	0.003833	0.001888	0.002708	0.015631	0.004980	0.005556	0.002666	0.001006	0.001348	0.202911	0.789962	0.005778	
853000	-1045.218019	1	0.000097	0.000198	0.000015	0.022871	0.001814	0.002144	0.002185	0.017131	0.003677	0.005196	0.003577	0.001379	0.004041	0.097291	0.891024	0.007645	
854000	-1047.939613	1	0.000133	0.000197	0.000034	0.027935	0.008759	0.000282	0.000707	0.027662	0.005893	0.004526	0.003052	0.002070	0.002299	0.255662	0.732404	0.009636	
855000	-1047.039218	1	0.000198	0.000172	0.000094	0.027767	0.005403	0.000884	0.000904	0.021147	0.003565	0.006006	0.002763	0.001649	0.002641	0.180298	0.808119	0.008942	
856000	-1048.014347	1	0.000390	0.000137	0.000029	0.022301	0.002905	0.001778	0.005158	0.014343	0.003444	0.005557	0.001304	0.002394	0.005587	0.203411	0.781101	0.009901	
857000	-1048.041196	1	0.000262	0.000141	0.000034	0.026157	0.010293	0.000287	0.003795	0.022197	0.005056	0.006201	0.001349	0.002264	0.002320	0.329469	0.659373	0.008838	
858000	-1049.921967	1	0.000260	0.000161	0.000069	0.021295	0.005486	0.001424	0.002676	0.019829	0.005579	0.007981	0.000633	0.001377	0.005189	0.381032	0.607960	0.005818	
859000	-1046.310380	1	0.000178	0.000240	0.000029	0.025968	0.002893	0.001518	0.000764	0.018823	0.004082	0.005336	0.000785	0.003823	0.007151	0.208503	0.769220	0.015126	
860000	-1045.806914	1	0.000240	0.000194	0.000047	0.023774	0.004141	0.000534	0.001579	0.017597	0.004836	0.005358	0.001102	0.002306	0.006452	0.356772	0.628943	0.007833	
861000	-1047.373264	1	0.000118	0.000190	0.000041	0.021292	0.005276	0.000746	0.002088	0.017594	0.004579	0.006592	0.002602	0.001763	0.003233	0.396123	0.589593	0.011051	
862000	-1050.488877	1	0.000375	0.000222	0.000027	0.025968	0.005604	0.000803	0.003649	0.021462	0.006801	0.005746	0.001634	0.002610	0.008183	0.284139	0.696375	0.011302	
863000	-1046.581868	1	0.000248	0.000132	0.000020	0.029605	0.003145	0.000832	0.000590	0.018856	0.003948	0.004058	0.001709	0.001793	0.002230	0.114181	0.877373	0.006215	
864000	-1049.462392	1	0.000024	0.000307	0.000033	0.025292	0.005024	0.000502	0.000421	0.023787	0.004843	0.008028	0.001696	0.002434	0.004006	0.164372	0.813998	0.017624	
865000	-1047.928089	1	0.000139	0.000256	0.000001	0.031465	0.004410	0.001972	0.000343	0.020188	0.003954	0.005469	0.004262	0.001276	0.004604	0.127663	0.859503	0.008230	
866000	-1045.566705	1	0.000144	0.000187	0.000002	0.026731	0.006034	0.001438	0.002593	0.019060	0.003715	0.005319	0.003300	0.001108	0.002487	0.210276	0.780594	0.006643	
867000	-1045.968280	1	0.000022	0.000247	0.000015	0.024475	0.002846	0.001181	0.001548	0.019095	0.003599	0.003966	0.002804	0.001014	0.004038	0.135891	0.855628	0.004443	
868000	-1044.573598	1	0.000140	0.000178	0.000018	0.023846	0.006141	0.001161	0.000945	0.019811	0.005392	0.005494	0.002062	0.000692	0.003515	0.442498	0.549071	0.004917	
869000	-1046.881326	1	0.000184	0.000148	0.000003	0.021900	0.005372	0.001070	0.004745	0.013065	0.004105	0.006059	0.001557	0.001551	0.002763	0.428556	0.562029	0.006651	
870000	-1045.831973	1	0.000047	0.000221	0.000015	0.023272	0.001121	0.002404	0.003073	0.016880	0.004517	0.005537	0.001860	0.002947	0.003926	0.066501	0.914783	0.014790	
871000	-1043.273491	1	0.000100	0.000245	0.000021	0.023431	0.001960	0.001769	0.001591	0.017540	0.003628	0.005347	0.002075	0.002000	0.006611	0.138950	0.845114	0.009325	
872000	-1047.771998	1	0.000181	0.000127	0.000040	0.022982	0.001603	0.001282	0.001750	0.013057	0.003324	0.005433	0.003374	0.001122	0.003514	0.171637	0.817402	0.007447	
873000	-1047.470317	1	0.000257	0.000255	0.000052	0.025942	0.003638	0.000781	0.002241	0.017414	0.004597	0.004759	0.001407	0.003036	0.010210	0.257524	0.721168	0.011098	
874000	-1046.916879	1	0.000127	0.000161	0.000027	0.024604	0.003185	0.000138	0.003319	0.019364	0.005387	0.005682	0.001794	0.002977	0.001753	0.098852	0.885166	0.014229	
875000	-1048.045614	1	0.000205	0.000198	0.000060	0.023930	0.002476	0.001263	0.003821	0.016118	0.005885	0.008009	0.001860	0.001813	0.004238	0.120937	0.863696	0.011129	
876000	-1050.810760	1	0.000084	0.000334	0.000010	0.024931	0.004175	0.001254	0.001298	0.017912	0.006881	0.006163	0.004680	0.000316	0.010710	0.314093	0.667246	0.007950	
877000	-1047.717937	1	0.000087	0.000342	0.000041	0.025354	0.002900	0.001518	0.001016	0.022220	0.002573	0.003991	0.001825	0.002835	0.008745	0.148172	0.832788	0.010295	
878000	-1044.822751	1	0.000083	0.000188	0.000051	0.027068	0.002657	0.001719	0.001528	0.014897	0.003378	0.006376	0.002266	0.000729	0.003383	0.129422	0.862824	0.004370	
879000	-1044.592996	1	0.000141	0.000169	0.000019	0.024660	0.003322	0.000301	0.001879	0.014380	0.004374	0.005538	0.001951	0.001075	0.003052	0.299795	0.691687	0.005465	
880000	-1044.575973	1	0.000146	0.000164	0.000047	0.023622	0.002920	0.000371	0.000806	0.014607	0.006192	0.006398	0.001829	0.001303	0.004040	0.405664	0.583215	0.007082	
881000	-1045.387803	1	0.000168	0.000198	0.000023	0.024724	0.004672	0.000454	0.004569	0.016243	0.004221	0.006186	0.002101	0.001910	0.002684	0.185970	0.802055	0.009291	
882000	-1047.784874	1	0.000173	0.000209	0.000103	0.025945	0.002524	0.001497	0.000770	0.017490	0.003776	0.005316	0.001407	0.000620	0.008194	0.173436	0.815441	0.002928	
883000	-1044.026863	1	0.000192	0.000208	0.000001	0.026080	0.003008	0.001299	0.001459	0.019526	0.004478	0.004641	0.001984	0.001596	0.005027	0.151893	0.836707	0.006372	
884000	-1044.659192	1	0.000057	0.000223	0.000002	0.024142	0.004672	0.000356	0.001111	0.016235	0.005749	0.005708	0.001468	0.000968	0.003530	0.476359	0.515430	0.004680	
885000	-1049.010327	1	0.000214	0.000221	0.000032	0.022844	0.006516	0.001476	0.002514	0.022600	0.004469	0.005407	0.000677	0.004143	0.005540	0.363393	0.617468	0.013599	
886000	-1045.382657	1	0.000135	0.000188	0.000044	0.025138	0.002655	0.001701	0.002255	0.021116	0.002639	0.006633	0.000428	0.003266	0.002328	0.089935	0.891315	0.016423	
887000	-1048.048564	1	0.000082	0.000257	0.000020	0.028384	0.005587	0.000156	0.002923	0.017633	0.004403	0.004249	0.002180	0.001073	0.003631	0.234929	0.756943	0.004497	
888000	-1044.625390	1	0.000157	0.000273	0.000025	0.027202	0.003427	0.001293	0.001828	0.017213	0.004846	0.006171	0.001814	0.002248	0.007574	0.191873	0.789588	0.010965	
889000	-1048.512585	1	0.000153	0.000139	0.000064	0.023261	0.003077	0.002259	0.003282	0.020577	0.002329	0.006449	0.001311	0.000975	0.001758	0.082187	0.911769	0.004285	
890000	-1046.046694	1	0.000271	0.000188	0.000018	0.027333	0.004623	0.001803	0.003845	0.019095	0.002959	0.005454	0.000991	0.001902	0.003559	0.149440	0.840083	0.006919	
891000	-1045.743635	1	0.000133	0.000168	0.000009	0.023197	0.001267	0.001500	0.002375	0.015736	0.003642	0.008417	0.001038	0.002014	0.002296	0.057893	0.927046	0.012765	
892000	-1054.899586	1	0.000406	0.000159	0.000028	0.028433	0.003845	0.005329	0.000884	0.028384	0.000485	0.005610	0.002364	0.003230	0.004673	0.161240	0.814103	0.019985	
893000	-1049.152211	1	0.000124	0.000200	0.000027	0.031426	0.003214	0.001863	0.002979	0.017564	0.003682	0.006802	0.002604	0.002486	0.002206	0.060977	0.921864	0.014953	
894000	-1047.221712	1	0.000062	0.000194	0.000013	0.033160	0.002490	0.000194	0.000129	0.022309	0.004431	0.006687	0.002009	0.001150	0.001790	0.032025	0.960845	0.005339	
895000	-1045.937567	1	0.000175	0.000135	0.000022	0.025332	0.007032	0.000089	0.000945	0.018722	0.008040	0.005805	0.002168	0.001749	0.002319	0.535597	0.453727	0.008357	
896000	-1050.132277	1	0.000219	0.000205	0.000031	0.028330	0.001856	0.000413	0.000862	0.022246	0.005679	0.005499	0.002260	0.001655	0.003483	0.052347	0.936622	0.007548	
897000	-1044.042002	1	0.000116	0.000157	0.000050	0.024625	0.001643	0.001549	0.001128	0.014668	0.004225	0.006704	0.002257	0.001408	0.003357	0.124510	0.863790	0.008343	
898000	-1050.413714	1	0.000169	0.000113	0.000019	0.019025	0.005923	0.001139	0.004367	0.017191	0.003686	0.004893	0.002122	0.001107	0.001912	0.441158	0.551337	0.005593	
899000	-1047.529186	1	0.000220	0.000303	0.000031	0.023710	0.001811	0.002544	0.002333	0.018209	0.004155	0.007248	0.000961	0.002415	0.014445	0.129032	0.842474	0.014049	
900000	-1047.956271	1	0.000121	0.000166	0.000038	0.026709	0.004397	0.001266	0.000523	0.019774	0.007084	0.007661	0.000429	0.002245	0.002555	0.238508	0.749383	0.009554	
901000	-1047.382427	1	0.000055	0.000230	0.000009	0.022122	0.003832	0.002170	0.001879	0.014685	0.004038	0.008402	0.001663	0.001323	0.004369	0.340190	0.646359	0.009082	
902000	-1046.781359	1	0.000216	0.000299	0.000033	0.025967	0.002292	0.000771	0.001036	0.019830	0.004595	0.005335	0.001214	0.002356	0.011305	0.136755	0.842333	0.009607	
903000	-1052.545926	1	0.000264	0.000130	0.000049	0.024940	0.009604	0.001862	0.005765	0.026535	0.004183	0.004320	0.002655	0.003014	0.002087	0.273766	0.711741	0.012406	
904000	-1049.801806	1	0.000141	0.000158	0.000028	0.027734	0.002939	0.001257	0.004197	0.014567	0.003160	0.002537	0.002735	0.001643	0.002163	0.100991	0.891627	0.005218	
905000	-1047.117807	1	0.000268	0.000103	0.000045	0.025519	0.002345	0.001558	0.001990	0.013926	0.003577	0.006557	0.000649	0.001072	0.002960	0.167076	0.825363	0.004601	
906000	-1056.963883	1	0.000021	0.000333	0.000096	0.030599	0.005270	0.002615	0.001861	0.027245	0.001687	0.007787	0.001087	0.003292	0.003768	0.109342	0.856883	0.030007	
907000	-1049.855022	1	0.000268	0.000109	0.000033	0.027141	0.004460	0.001755	0.000843	0.022679	0.002864	0.004445	0.000501	0.001522	0.001866	0.149367	0.844515	0.004252	
908000	-1045.657109	1	0.000189	0.000189	0.000042	0.024458	0.002757	0.002539	0.003760	0.017205	0.002415	0.004216	0.001884	0.003370	0.003849	0.149255	0.833787	0.013109	
909000	-1046.068669	1	0.000080	0.000233	0.000054	0.025288	0.003548	0.002211	0.003963	0.020081	0.002837	0.005555	0.001706	0.003424	0.002914	0.120100	0.860182	0.016803	
910000	-1048.393732	1	0.000065	0.000130	0.000019	0.025203	0.004871	0.000781	0.004182	0.021858	0.004384	0.006704	0.000391	0.003039	0.001094	0.107110	0.878910	0.012886	
911000	-1046.960129	1	0.000170	0.000109	0.000019	0.028494	0.002248	0.002626	0.000390	0.017668	0.004134	0.006888	0.002036	0.001889	0.001528	0.071960	0.916265	0.010247	
912000	-1050.214369	1	0.000182	0.000273	0.000020	0.026851	0.005466	0.002248	0.002771	0.023275	0.004688	0.004578	0.003322	0.003729	0.005525	0.218974	0.754068	0.021433	
913000	-1049.175063	1	0.000354	0.000094	0.000036	0.029721	0.009152	0.000902	0.002389	0.021492	0.005080	0.004621	0.002828	0.000862	0.002517	0.334107	0.657928	0.005448	
914000	-1056.170201	1	0.000254	0.000132	0.000020	0.031212	0.005572	0.001161	0.001228	0.012606	0.004105	0.003218	0.005684	0.000376	0.005025	0.500308	0.483341	0.011326	
915000	-1049.172021	1	0.000069	0.000341	0.000035	0.029178	0.003840	0.002025	0.000102	0.022377	0.002754	0.005883	0.003394	0.000666	0.007355	0.110680	0.877600	0.004365	
916000	-1049.275124	1	0.000092	0.000287	0.000044	0.028796	0.005811	0.003385	0.000057	0.026520	0.001420	0.004343	0.001589	0.002733	0.005404	0.198701	0.786339	0.009557	
917000	-1046.957477	1	0.000094	0.000179	0.000035	0.024611	0.005771	0.000592	0.002321	0.015484	0.007024	0.006665	0.002317	0.002027	0.002387	0.453039	0.533708	0.010866	
918000	-1045.671892	1	0.000174	0.000219	0.000050	0.021110	0.002961	0.000728	0.003809	0.014042	0.004799	0.007001	0.001618	0.001258	0.006384	0.271426	0.715374	0.006815	
919000	-1047.716975	1	0.000055	0.000163	0.000021	0.025128	0.001183	0.002642	0.001084	0.020151	0.002559	0.006755	0.001734	0.003814	0.001671	0.049848	0.915993	0.032487	
920000	-1044.294536	1	0.000095	0.000175	0.000004	0.027531	0.003198	0.001136	0.001805	0.018887	0.003597	0.005600	0.001349	0.000954	0.002066	0.086992	0.907085	0.003857	
921000	-1055.560099	1	0.000149	0.000216	0.000057	0.033345	0.006912	0.002834	0.001637	0.027527	0.001514	0.006164	0.002952	0.003850	0.002067	0.153639	0.730217	0.114077	
922000	-1045.537038	1	0.000177	0.000216	0.000013	0.026328	0.000910	0.002791	0.001368	0.017242	0.003577	0.005284	0.002859	0.001876	0.007487	0.043828	0.939088	0.009598	
923000	-1044.155324	1	0.000150	0.000215	0.000022	0.028221	0.003036	0.000722	0.000667	0.018250	0.004995	0.006770	0.001142	0.000726	0.004401	0.141147	0.850907	0.003544	
924000	-1046.207102	1	0.000075	0.000254	0.000016	0.026648	0.003266	0.001467	0.000068	0.019651	0.006375	0.006334	0.000827	0.002594	0.006155	0.219538	0.763528	0.010778	
925000	-1048.928502	1	0.000195	0.000273	0.000033	0.025936	0.003026	0.001281	0.002503	0.019278	0.005257	0.008359	0.000774	0.003044	0.005519	0.122226	0.850651	0.021605	
926000	-1044.619057	1	0.000136	0.000198	0.000011	0.026333	0.002107	0.002273	0.001060	0.021306	0.002658	0.007081	0.000934	0.002647	0.002542	0.066922	0.915602	0.014935	
927000	-1045.319559	1	0.000095	0.000151	0.000022	0.023000	0.003571	0.001205	0.001751	0.017425	0.004875	0.007118	0.002029	0.002677	0.001791	0.211618	0.770343	0.016247	
928000	-1046.342492	1	0.000123	0.000294	0.000046	0.026398	0.002639	0.001398	0.001298	0.018214	0.004487	0.005111	0.001875	0.003263	0.009151	0.173743	0.801984	0.015122	
929000	-1049.972944	1	0.000303	0.000262	0.000019	0.021675	0.001306	0.001920	0.004990	0.010910	0.004982	0.005199	0.002222	0.000980	0.033972	0.163943	0.796630	0.005455	
930000	-1046.311812	1	0.000187	0.000282	0.000009	0.029496	0.002487	0.002620	0.000539	0.021849	0.001553	0.004892	0.001782	0.002455	0.006071	0.082365	0.901199	0.010365	
931000	-1045.971344	1	0.000243	0.000227	0.000043	0.027618	0.004989	0.000716	0.001325	0.019689	0.006439	0.006432	0.001937	0.001350	0.006745	0.284571	0.701666	0.007018	
932000	-1048.700136	1	0.000055	0.000289	0.000044	0.028620	0.000819	0.001410	0.002202	0.017563	0.001618	0.005014	0.001213	0.002507	0.004334	0.020451	0.965099	0.010115	
933000	-1047.919299	1	0.000177	0.000197	0.000004	0.022480	0.001085	0.001510	0.001268	0.019738	0.003806	0.005694	0.000656	0.001856	0.005413	0.065601	0.921496	0.007490	
934000	-1050.588051	1	0.000087	0.000304	0.000024	0.030703	0.001307	0.002686	0.003339	0.020172	0.001470	0.002968	0.003869	0.001767	0.004550	0.021909	0.966880	0.006661	
935000	-1050.013158	1	0.000069	0.000387	0.000020	0.027530	0.001481	0.002058	0.001311	0.014851	0.004348	0.004272	0.002630	0.001445	0.031961	0.150804	0.810416	0.006818	
936000	-1050.638028	1	0.000210	0.000184	0.000003	0.022910	0.002415	0.000867	0.007984	0.013652	0.003641	0.004572	0.002680	0.003717	0.002227	0.079895	0.897020	0.020858	
937000	-1046.315901	1	0.000037	0.000272	0.000056	0.024761	0.004071	0.001703	0.003320	0.020208	0.003536	0.006485	0.001716	0.001763	0.003721	0.138948	0.848939	0.008392	
938000	-1047.101702	1	0.000114	0.000209	0.000063	0.028122	0.006593	0.000744	0.001662	0.020680	0.004586	0.006052	0.003096	0.001795	0.002646	0.213715	0.773243	0.010396	
939000	-1064.829593	1	0.000277	0.000020	0.000012	0.002414	0.074857	0.000579	0.032932	0.077833	0.005321	0.003021	0.002306	0.004303	0.001894	0.556040	0.430525	0.011540	
940000	-1064.090179	1	0.000293	0.000059	0.000020	0.001902	0.078570	0.001200	0.036223	0.073597	0.003143	0.003706	0.001456	0.004005	0.001975	0.566213	0.422424	0.009387	
941000	-1066.282683	1	0.000272	0.000199	0.000082	0.007599	0.026849	0.003169	0.028302	0.027577	0.002214	0.003998	0.003982	0.002209	0.005060	0.549648	0.431808	0.013484	
942000	-1051.252275	1	0.000319	0.000235	0.000052	0.025133	0.003741	0.001306	0.005091	0.015485	0.003271	0.003527	0.001043	0.003053	0.009076	0.230157	0.752421	0.008346	
943000	-1044.505700	1	0.000075	0.000260	0.000035	0.024473	0.002719	0.001201	0.001774	0.015346	0.005259	0.005646	0.002390	0.001955	0.007178	0.251644	0.731174	0.010004	
944000	-1049.333697	1	0.000007	0.000194	0.000014	0.027676	0.002252	0.002420	0.001536	0.018196	0.004093	0.004436	0.001213	0.003604	0.002607	0.088304	0.895373	0.013716	
945000	-1048.862736	1	0.000222	0.000233	0.000037	0.024082	0.002941	0.003375	0.006509	0.016800	0.001538	0.006198	0.000860	0.003235	0.004174	0.127542	0.852556	0.015728	
946000	-1045.355240	1	0.000131	0.000253	0.000061	0.024967	0.002615	0.000901	0.003878	0.016753	0.004497	0.004888	0.002008	0.002122	0.005332	0.128967	0.856891	0.008810	
947000	-1047.713170	1	0.000234	0.000168	0.000056	0.022604	0.003288	0.001362	0.003171	0.015322	0.003001	0.008448	0.000978	0.001509	0.003901	0.191160	0.796400	0.008539	
948000	-1046.144476	1	0.000035	0.000154	0.000007	0.023739	0.001968	0.001716	0.003799	0.013818	0.004087	0.005787	0.002911	0.000562	0.001788	0.078127	0.916760	0.003324	
949000	-1047.695202	1	0.000155	0.000252	0.000022	0.024836	0.005707	0.002726	0.003763	0.021524	0.003320	0.004919	0.002726	0.001424	0.005411	0.220931	0.766726	0.006932	
950000	-1045.621443	1	0.000125	0.000230	0.000020	0.024680	0.005943	0.000545	0.002044	0.019757	0.006883	0.005799	0.001652	0.002575	0.004140	0.370869	0.614648	0.010344	
951000	-1044.735267	1	0.000216	0.000168	0.000024	0.026195	0.003100	0.001493	0.003192	0.017256	0.002278	0.005956	0.001449	0.002648	0.002303	0.109127	0.875825	0.012745	
952000	-1050.019548	1	0.000239	0.000159	0.000007	0.026080	0.008527	0.002945	0.001238	0.021166	0.005154	0.007051	0.002793	0.001424	0.004626	0.397539	0.587512	0.010323	
953000	-1048.215074	1	0.000109	0.000173	0.000017	0.023760	0.009371	0.000143	0.000477	0.024266	0.005112	0.005378	0.001700	0.000657	0.002018	0.469845	0.524073	0.004064	
954000	-1045.039486	1	0.000283	0.000206	0.000000	0.027910	0.003700	0.000605	0.001360	0.015393	0.005749	0.006147	0.002040	0.001167	0.008606	0.312019	0.672799	0.006576	
955000	-1045.563440	1	0.000173	0.000287	0.000009	0.028262	0.004777	0.001162	0.000176	0.020576	0.003695	0.005199	0.001553	0.001099	0.008672	0.235737	0.751007	0.004583	
956000	-1047.277933	1	0.000199	0.000269	0.000045	0.024811	0.002270	0.001558	0.001922	0.015958	0.004955	0.004780	0.002666	0.002794	0.014137	0.233173	0.738865	0.013826	
957000	-1045.189650	1	0.000185	0.000218	0.000040	0.022699	0.001725	0.001721	0.003549	0.012726	0.004758	0.007385	0.001452	0.000803	0.009637	0.151643	0.833823	0.004897	
958000	-1051.964123	1	0.000184	0.000123	0.000035	0.025663	0.003141	0.002166	0.002253	0.014776	0.006242	0.003518	0.003209	0.003308	0.003517	0.355431	0.627186	0.013866	
959000	-1046.132922	1	0.000187	0.000154	0.000050	0.023748	0.002416	0.002873	0.004648	0.015804	0.002387	0.004613	0.002407	0.002892	0.002711	0.118311	0.866159	0.012819	
960000	-1047.127352	1	0.000182	0.000217	0.000052	0.025600	0.002472	0.003047	0.001465	0.018167	0.002782	0.004095	0.002434	0.002910	0.008363	0.188993	0.790488	0.012157	
961000	-1046.772093	1	0.000062	0.000216	0.000063	0.024074	0.003173	0.002104	0.001126	0.021028	0.001812	0.006754	0.000614	0.001840	0.003080	0.134749	0.854223	0.007948	
962000	-1051.781842	1	0.000378	0.000042	0.000028	0.027814	0.011233	0.001387	0.000718	0.024576	0.005833	0.007744	0.002159	0.001606	0.001882	0.378430	0.610047	0.009641	
963000	-1049.395123	1	0.000116	0.000202	0.000086	0.022977	0.002919	0.000598	0.004888	0.013096	0.003472	0.005740	0.003398	0.001458	0.003137	0.154554	0.833665	0.008644	
964000	-1050.324446	1	0.000178	0.000222	0.000043	0.025940	0.003665	0.001078	0.004564	0.016232	0.006614	0.004089	0.001303	0.004005	0.005907	0.259575	0.721289	0.013229	
965000	-1049.431642	1	0.000138	0.000393	0.000032	0.027653	0.003012	0.001005	0.001425	0.017283	0.004758	0.007145	0.002180	0.002028	0.014299	0.166215	0.806697	0.012789	
