Options:
Model:                           MultiState
Tree File Name:                  data/zun_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/zun_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3373951118
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2162
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
831000	-805.093257	1	0.000346	0.000133	0.000434	0.002851	0.034684	0.002280	0.007469	0.028426	0.028549	0.029527	0.000602	0.002697	0.012123	0.100226	0.824072	0.063579	
832000	-802.767819	1	0.000306	0.000278	0.000171	0.006332	0.039047	0.003621	0.011472	0.054471	0.010681	0.026030	0.000084	0.000262	0.032189	0.197163	0.763820	0.006827	
833000	-802.445313	1	0.000192	0.000368	0.000448	0.006199	0.021418	0.003209	0.005030	0.032481	0.021714	0.031137	0.001173	0.000044	0.030683	0.095809	0.839280	0.034227	
834000	-803.802280	1	0.000188	0.000499	0.000283	0.006205	0.054451	0.006850	0.011731	0.092237	0.010584	0.028771	0.000830	0.000217	0.036503	0.343173	0.595444	0.024879	
835000	-807.572259	1	0.000242	0.000486	0.000253	0.004165	0.034200	0.006469	0.003203	0.042706	0.034326	0.033115	0.000666	0.000828	0.016597	0.271422	0.691412	0.020570	
836000	-801.507926	1	0.000637	0.000038	0.000267	0.003049	0.062323	0.003051	0.016562	0.093782	0.025586	0.029286	0.000246	0.000286	0.012657	0.243819	0.738740	0.004784	
837000	-804.454628	1	0.000127	0.000138	0.000462	0.007571	0.011516	0.008118	0.008695	0.011235	0.017515	0.028460	0.001000	0.000328	0.001225	0.633481	0.358875	0.006419	
838000	-807.238263	1	0.000040	0.000567	0.000369	0.003869	0.032028	0.010850	0.025647	0.060295	0.011984	0.025282	0.001649	0.000487	0.006757	0.266685	0.718326	0.008232	
839000	-802.287228	1	0.000169	0.000178	0.000358	0.002990	0.025250	0.005091	0.017264	0.028781	0.013894	0.022329	0.001224	0.000265	0.005297	0.074691	0.915412	0.004600	
840000	-801.662828	1	0.000267	0.000204	0.000496	0.006496	0.022921	0.004981	0.006099	0.034404	0.015244	0.026536	0.000418	0.000876	0.057500	0.200044	0.691186	0.051270	
841000	-802.058915	1	0.000170	0.000177	0.000407	0.002754	0.050986	0.000226	0.030624	0.065433	0.020128	0.024001	0.001175	0.000388	0.001257	0.311492	0.684551	0.002700	
842000	-801.331486	1	0.000010	0.000520	0.000329	0.000756	0.054555	0.000288	0.034491	0.090762	0.024611	0.022825	0.000072	0.000440	0.006585	0.200248	0.791543	0.001624	
843000	-801.080192	1	0.000110	0.000308	0.000400	0.001877	0.044204	0.000312	0.014049	0.073127	0.034647	0.028045	0.000192	0.001259	0.010304	0.101097	0.870132	0.018467	
844000	-809.053400	1	0.000175	0.000499	0.000167	0.006166	0.046452	0.005477	0.015714	0.071534	0.008240	0.025715	0.001699	0.000715	0.023319	0.254356	0.606095	0.116230	
845000	-802.290137	1	0.000192	0.000219	0.000381	0.003206	0.027510	0.003636	0.012294	0.024684	0.024554	0.030895	0.001258	0.000535	0.003228	0.188894	0.791613	0.016264	
846000	-799.983275	1	0.000275	0.000158	0.000291	0.011755	0.013844	0.006016	0.002697	0.024521	0.011007	0.023443	0.000278	0.000015	0.022044	0.810440	0.164714	0.002803	
847000	-801.873856	1	0.000354	0.000256	0.000205	0.004231	0.026719	0.002483	0.018351	0.032496	0.031196	0.026810	0.000122	0.001055	0.009255	0.219823	0.765867	0.005055	
848000	-808.314135	1	0.000309	0.000109	0.000653	0.006500	0.049225	0.015739	0.009557	0.085376	0.007005	0.025107	0.000433	0.000807	0.012455	0.464787	0.514393	0.008366	
849000	-804.874333	1	0.000243	0.000089	0.000337	0.008722	0.032353	0.007730	0.008189	0.046270	0.017920	0.031050	0.001194	0.001076	0.001289	0.432493	0.556573	0.009645	
850000	-810.256952	1	0.000142	0.000605	0.000306	0.011093	0.039372	0.001361	0.001923	0.071579	0.030328	0.027545	0.002755	0.000814	0.041863	0.319926	0.521716	0.116495	
851000	-806.640728	1	0.000261	0.000166	0.000154	0.015405	0.054089	0.006255	0.004143	0.075032	0.010126	0.021505	0.000213	0.000180	0.006213	0.646115	0.346574	0.001097	
852000	-802.362756	1	0.000305	0.000144	0.000356	0.000639	0.035656	0.008674	0.014931	0.064963	0.018186	0.025909	0.000889	0.000145	0.022104	0.108183	0.857190	0.012523	
853000	-808.296941	1	0.000291	0.000124	0.000242	0.005863	0.033193	0.012110	0.013895	0.090805	0.002592	0.021186	0.000195	0.001878	0.025620	0.347063	0.601751	0.025567	
854000	-810.981631	1	0.000196	0.000324	0.000329	0.003927	0.066265	0.016004	0.000990	0.089669	0.009225	0.031875	0.000615	0.002094	0.047382	0.375473	0.182385	0.394760	
855000	-803.345819	1	0.000287	0.000343	0.000313	0.005857	0.043844	0.000613	0.012885	0.059077	0.032359	0.025287	0.001047	0.000831	0.019210	0.214314	0.751741	0.014735	
856000	-799.866017	1	0.000071	0.000406	0.000411	0.001478	0.048131	0.000753	0.023561	0.069455	0.021599	0.025448	0.000899	0.000345	0.008808	0.123595	0.862431	0.005167	
857000	-803.966021	1	0.000266	0.000275	0.000350	0.003370	0.052826	0.001062	0.012954	0.054037	0.024159	0.024443	0.001924	0.000395	0.025418	0.146067	0.797907	0.030608	
858000	-806.900007	1	0.000523	0.000107	0.000472	0.014311	0.015224	0.015548	0.004229	0.030408	0.005030	0.024324	0.001438	0.000766	0.014038	0.738557	0.234881	0.012524	
859000	-804.096269	1	0.000206	0.000132	0.000176	0.003289	0.049014	0.003899	0.011441	0.094839	0.027995	0.029340	0.000430	0.001515	0.003457	0.200858	0.768714	0.026971	
860000	-802.133272	1	0.000088	0.000329	0.000445	0.000297	0.041619	0.005834	0.025986	0.083576	0.011451	0.028436	0.000322	0.000701	0.008619	0.131479	0.849804	0.010097	
861000	-806.528791	1	0.000151	0.000674	0.000301	0.002264	0.030886	0.005443	0.009166	0.050278	0.031583	0.033325	0.000705	0.000694	0.029318	0.114833	0.826855	0.028994	
862000	-801.136596	1	0.000506	0.000119	0.000388	0.002403	0.053460	0.005407	0.014593	0.070885	0.012605	0.024857	0.000146	0.000478	0.079466	0.144006	0.761892	0.014636	
863000	-803.334115	1	0.000256	0.000179	0.000446	0.000543	0.054500	0.012920	0.029253	0.084795	0.002655	0.029138	0.000197	0.000562	0.002021	0.399325	0.596749	0.001905	
864000	-802.386562	1	0.000463	0.000191	0.000210	0.003391	0.015340	0.015052	0.011559	0.026301	0.005332	0.029971	0.000068	0.000767	0.027769	0.503990	0.455410	0.012831	
865000	-803.332118	1	0.000369	0.000091	0.000238	0.002249	0.041730	0.010492	0.018687	0.071732	0.010075	0.022548	0.000468	0.000302	0.015167	0.170083	0.810995	0.003755	
866000	-806.882103	1	0.000278	0.000309	0.000436	0.001726	0.017470	0.004152	0.029097	0.010411	0.025772	0.025995	0.001572	0.000122	0.015003	0.345851	0.608028	0.031117	
867000	-800.509930	1	0.000252	0.000152	0.000342	0.000893	0.044340	0.006879	0.027124	0.071806	0.010614	0.028460	0.000694	0.000142	0.002635	0.242046	0.752653	0.002667	
868000	-805.588534	1	0.000672	0.000091	0.000406	0.015299	0.028417	0.001371	0.004788	0.035744	0.016850	0.025920	0.000117	0.001137	0.023037	0.523122	0.443279	0.010562	
869000	-804.295141	1	0.000245	0.000228	0.000467	0.006161	0.022829	0.000232	0.022405	0.034435	0.026777	0.030803	0.000065	0.000980	0.002158	0.170129	0.824355	0.003358	
870000	-802.005245	1	0.000282	0.000184	0.000308	0.003723	0.014479	0.006869	0.019842	0.019000	0.005156	0.022154	0.001034	0.000090	0.010978	0.063075	0.921983	0.003964	
871000	-798.037217	1	0.000361	0.000110	0.000352	0.004006	0.041266	0.000210	0.012015	0.040339	0.022050	0.027978	0.000159	0.000245	0.007561	0.121642	0.867956	0.002841	
872000	-805.920257	1	0.000632	0.000104	0.000319	0.000774	0.041326	0.000280	0.016093	0.039546	0.028224	0.023497	0.001348	0.001127	0.066980	0.064612	0.833484	0.034924	
873000	-803.329654	1	0.000263	0.000094	0.000440	0.000296	0.056142	0.015278	0.013688	0.072932	0.003909	0.028663	0.000761	0.000489	0.011076	0.406158	0.559095	0.023670	
874000	-804.046154	1	0.000641	0.000031	0.000228	0.006018	0.022869	0.006245	0.018043	0.038434	0.005542	0.023886	0.000238	0.000285	0.024745	0.188103	0.783255	0.003896	
875000	-803.374406	1	0.000192	0.000193	0.000246	0.001980	0.038728	0.003527	0.021813	0.038276	0.026099	0.027028	0.000868	0.000569	0.001847	0.380829	0.612998	0.004326	
876000	-802.212322	1	0.000176	0.000363	0.000256	0.000490	0.055613	0.004915	0.021588	0.065857	0.017727	0.024212	0.000838	0.000578	0.011343	0.171909	0.809791	0.006956	
877000	-800.060155	1	0.000249	0.000155	0.000445	0.002143	0.049288	0.001087	0.024318	0.070950	0.025622	0.030016	0.000373	0.000035	0.002015	0.257685	0.739373	0.000927	
878000	-800.666262	1	0.000182	0.000336	0.000350	0.004507	0.021498	0.007590	0.015342	0.026043	0.013006	0.027996	0.000259	0.000031	0.006954	0.231595	0.760019	0.001432	
879000	-805.380473	1	0.000544	0.000111	0.000096	0.009481	0.035488	0.001978	0.002812	0.062309	0.027416	0.026657	0.000041	0.001003	0.020197	0.257567	0.702763	0.019473	
880000	-800.930700	1	0.000278	0.000167	0.000347	0.004051	0.032802	0.006517	0.022085	0.055377	0.013883	0.026397	0.000084	0.001161	0.003625	0.225527	0.765877	0.004971	
881000	-802.644064	1	0.000201	0.000341	0.000321	0.008625	0.041562	0.003414	0.001141	0.058689	0.028434	0.028915	0.000029	0.000224	0.020265	0.403112	0.573085	0.003538	
882000	-801.732473	1	0.000400	0.000034	0.000269	0.001966	0.038147	0.002650	0.025950	0.063451	0.023495	0.022754	0.000104	0.000961	0.004991	0.114573	0.876026	0.004410	
883000	-804.586881	1	0.000199	0.000318	0.000150	0.004185	0.029738	0.000742	0.026685	0.026285	0.028614	0.026132	0.000151	0.001887	0.002241	0.596985	0.397989	0.002785	
884000	-804.982210	1	0.000252	0.000131	0.000348	0.008993	0.042105	0.005884	0.007775	0.071909	0.011078	0.024788	0.002623	0.000504	0.011107	0.370838	0.492923	0.125132	
885000	-804.272341	1	0.000455	0.000224	0.000273	0.003645	0.031636	0.006596	0.021084	0.057626	0.014230	0.029607	0.001166	0.000092	0.011027	0.192575	0.784933	0.011465	
886000	-802.415593	1	0.000360	0.000107	0.000458	0.003404	0.054922	0.009632	0.013125	0.087058	0.009398	0.027149	0.000991	0.000849	0.022706	0.300291	0.630063	0.046940	
887000	-801.401011	1	0.000055	0.000554	0.000268	0.002238	0.036244	0.005195	0.019288	0.060956	0.019608	0.027651	0.000767	0.000499	0.015937	0.129412	0.843120	0.011531	
888000	-804.657097	1	0.000092	0.000155	0.000424	0.012136	0.026437	0.012647	0.002442	0.062800	0.004561	0.027571	0.001798	0.000721	0.001235	0.713260	0.268902	0.016603	
889000	-805.616759	1	0.000234	0.000490	0.000399	0.001808	0.055317	0.004741	0.026080	0.099011	0.016089	0.031744	0.000445	0.000770	0.012444	0.232240	0.743281	0.012035	
890000	-808.736224	1	0.000055	0.000621	0.000155	0.008120	0.018050	0.001390	0.010976	0.043789	0.033767	0.027131	0.000962	0.001785	0.016918	0.080796	0.869691	0.032595	
891000	-803.083550	1	0.000193	0.000179	0.000390	0.003819	0.034839	0.000176	0.013716	0.060355	0.018914	0.026313	0.000087	0.001493	0.015399	0.064912	0.865651	0.054038	
892000	-803.395871	1	0.000157	0.000617	0.000417	0.003247	0.049114	0.000952	0.028269	0.066573	0.022187	0.026976	0.000119	0.000735	0.008922	0.233974	0.753633	0.003471	
893000	-801.417033	1	0.000154	0.000284	0.000379	0.002659	0.042663	0.000463	0.027592	0.071951	0.029901	0.028861	0.000222	0.001000	0.002335	0.223979	0.769554	0.004131	
894000	-799.431999	1	0.000360	0.000117	0.000404	0.004339	0.017498	0.001555	0.007666	0.014815	0.019659	0.027201	0.000015	0.000760	0.019746	0.033419	0.932146	0.014689	
895000	-800.374382	1	0.000487	0.000059	0.000459	0.000430	0.057405	0.001724	0.024545	0.065161	0.013331	0.023880	0.000005	0.000852	0.010575	0.131481	0.852582	0.005361	
896000	-805.157358	1	0.000255	0.000334	0.000247	0.004027	0.054936	0.004673	0.010218	0.079295	0.021790	0.025560	0.001043	0.001739	0.045196	0.182921	0.665894	0.105989	
897000	-803.033206	1	0.000246	0.000383	0.000372	0.006561	0.035327	0.002849	0.005590	0.057228	0.024173	0.027858	0.001096	0.000577	0.058085	0.168674	0.711939	0.061303	
898000	-807.273220	1	0.000022	0.000323	0.000629	0.001463	0.022207	0.006891	0.022984	0.041112	0.008936	0.026325	0.001181	0.002035	0.006199	0.059603	0.867016	0.067182	
899000	-801.913092	1	0.000260	0.000432	0.000343	0.003263	0.016886	0.005534	0.020474	0.023489	0.008800	0.024739	0.000147	0.000435	0.025815	0.045590	0.924023	0.004572	
900000	-804.298339	1	0.000193	0.000207	0.000308	0.007710	0.012615	0.014187	0.001200	0.035180	0.011224	0.033955	0.000148	0.000537	0.003931	0.589310	0.401566	0.005193	
901000	-801.622740	1	0.000236	0.000171	0.000457	0.006120	0.009826	0.004717	0.008219	0.012503	0.012906	0.029200	0.000121	0.000961	0.009539	0.047239	0.923900	0.019322	
902000	-801.829074	1	0.000438	0.000023	0.000557	0.004270	0.057607	0.003742	0.012481	0.071995	0.013213	0.028231	0.000013	0.000926	0.016384	0.215532	0.749119	0.018964	
903000	-803.160084	1	0.000501	0.000018	0.000589	0.004247	0.015199	0.001390	0.004761	0.012581	0.019795	0.027101	0.000048	0.000759	0.036826	0.023919	0.900365	0.038889	
904000	-805.156337	1	0.000207	0.000118	0.000560	0.013785	0.015191	0.001930	0.006957	0.032267	0.023417	0.026365	0.000188	0.000209	0.001243	0.629453	0.368608	0.000695	
905000	-801.956227	1	0.000457	0.000279	0.000200	0.001533	0.043842	0.001774	0.013073	0.078460	0.037221	0.029518	0.000244	0.000034	0.029171	0.103769	0.862773	0.004287	
906000	-805.008630	1	0.000226	0.000420	0.000361	0.003021	0.060466	0.007221	0.022844	0.081338	0.010625	0.024380	0.002008	0.000036	0.014248	0.255589	0.719998	0.010165	
907000	-799.956089	1	0.000327	0.000138	0.000453	0.003045	0.031593	0.005294	0.014729	0.045486	0.012420	0.025404	0.000759	0.000144	0.022639	0.095187	0.873685	0.008489	
908000	-800.028256	1	0.000152	0.000364	0.000378	0.003069	0.048079	0.002337	0.015113	0.077382	0.023169	0.029292	0.000404	0.000545	0.014004	0.152528	0.822504	0.010964	
909000	-807.338291	1	0.000150	0.000568	0.000289	0.008107	0.037686	0.014229	0.012163	0.094731	0.003076	0.026466	0.001642	0.000201	0.022306	0.503639	0.454257	0.019798	
910000	-802.569814	1	0.000200	0.000203	0.000397	0.005880	0.056735	0.006866	0.015088	0.099733	0.012401	0.027930	0.001739	0.000247	0.004579	0.361646	0.617446	0.016329	
911000	-804.391246	1	0.000187	0.000180	0.000205	0.003488	0.022204	0.007018	0.006617	0.039352	0.027537	0.029787	0.000794	0.001145	0.004631	0.149627	0.819443	0.026298	
912000	-803.898053	1	0.000340	0.000065	0.000367	0.007257	0.059218	0.002253	0.000394	0.069921	0.023764	0.027999	0.000167	0.000727	0.031708	0.304350	0.626982	0.036961	
913000	-801.621272	1	0.000388	0.000198	0.000299	0.005301	0.041530	0.000837	0.011896	0.052282	0.029421	0.024177	0.000007	0.000976	0.032471	0.193525	0.765137	0.008866	
914000	-802.238431	1	0.000345	0.000177	0.000536	0.012398	0.019518	0.003164	0.002828	0.042842	0.018353	0.026904	0.000048	0.000473	0.016265	0.544151	0.435423	0.004161	
915000	-801.525276	1	0.000405	0.000044	0.000376	0.001083	0.043012	0.010456	0.009809	0.069358	0.014217	0.030313	0.000396	0.000225	0.020668	0.237621	0.727386	0.014325	
916000	-798.978747	1	0.000393	0.000223	0.000341	0.000173	0.050285	0.000932	0.019347	0.056395	0.016160	0.024831	0.000010	0.000202	0.036183	0.086685	0.873148	0.003985	
917000	-799.570203	1	0.000241	0.000241	0.000402	0.002698	0.030183	0.001791	0.015378	0.029047	0.021995	0.030503	0.000238	0.000472	0.004619	0.105878	0.885793	0.003710	
918000	-804.437891	1	0.000292	0.000230	0.000398	0.001954	0.045717	0.002241	0.005564	0.050907	0.022956	0.029716	0.000207	0.001470	0.058096	0.075619	0.710289	0.155996	
919000	-800.317106	1	0.000302	0.000046	0.000524	0.006260	0.024813	0.002831	0.013003	0.026208	0.018001	0.026657	0.000444	0.000795	0.002912	0.171909	0.819954	0.005225	
920000	-802.846780	1	0.000459	0.000038	0.000341	0.002709	0.020817	0.006632	0.009208	0.021230	0.027404	0.031491	0.001138	0.000092	0.011737	0.233661	0.732719	0.021883	
921000	-803.583150	1	0.000239	0.000270	0.000276	0.002208	0.043626	0.002399	0.021214	0.073482	0.032482	0.031080	0.001227	0.000956	0.003817	0.200300	0.781638	0.014244	
922000	-801.984655	1	0.000236	0.000299	0.000221	0.001162	0.035048	0.010061	0.017150	0.048606	0.007091	0.024602	0.000665	0.000383	0.028935	0.144220	0.812867	0.013978	
923000	-806.195247	1	0.000242	0.000162	0.000581	0.002550	0.011551	0.011148	0.007012	0.021869	0.012731	0.030651	0.000242	0.002272	0.026735	0.172819	0.627329	0.173117	
924000	-806.800031	1	0.000109	0.000401	0.000548	0.001144	0.042975	0.000500	0.013422	0.051669	0.033753	0.031831	0.001157	0.003180	0.008793	0.087908	0.823452	0.079847	
925000	-800.592750	1	0.000222	0.000274	0.000272	0.000139	0.026025	0.004066	0.019714	0.035663	0.022278	0.025965	0.000215	0.001454	0.009728	0.044606	0.930682	0.014985	
926000	-808.325976	1	0.000189	0.000413	0.000776	0.000271	0.082324	0.002433	0.018669	0.089320	0.010963	0.029334	0.000099	0.000727	0.046698	0.177344	0.752636	0.023322	
927000	-801.325271	1	0.000391	0.000094	0.000217	0.000146	0.058989	0.005124	0.018045	0.092844	0.012628	0.029589	0.000112	0.000348	0.017125	0.172445	0.799543	0.010888	
928000	-798.110185	1	0.000409	0.000069	0.000325	0.000151	0.049839	0.001738	0.015466	0.054569	0.022317	0.028826	0.000016	0.000542	0.007922	0.108254	0.877424	0.006401	
929000	-798.014267	1	0.000341	0.000283	0.000313	0.000011	0.044803	0.000023	0.019849	0.056582	0.030508	0.025963	0.000151	0.000014	0.022543	0.084340	0.891553	0.001564	
930000	-798.950022	1	0.000461	0.000093	0.000319	0.000430	0.032423	0.000718	0.015962	0.027863	0.015486	0.026215	0.000163	0.000098	0.013589	0.046242	0.937832	0.002337	
931000	-802.990591	1	0.000421	0.000247	0.000321	0.006681	0.035732	0.002645	0.010810	0.041668	0.018870	0.028725	0.001314	0.000245	0.017364	0.173668	0.787939	0.021030	
932000	-802.719830	1	0.000251	0.000380	0.000164	0.001220	0.059256	0.001153	0.010808	0.089741	0.038256	0.032069	0.000249	0.000993	0.014407	0.168171	0.798617	0.018806	
933000	-804.244860	1	0.000358	0.000164	0.000319	0.003413	0.013996	0.006875	0.022132	0.026309	0.017999	0.025288	0.000045	0.002112	0.008769	0.075007	0.904556	0.011669	
934000	-802.061407	1	0.000399	0.000315	0.000363	0.003635	0.044266	0.004178	0.014639	0.076785	0.024036	0.029657	0.000147	0.000680	0.024546	0.173883	0.788782	0.012789	
935000	-801.841605	1	0.000238	0.000157	0.000401	0.005856	0.039149	0.016189	0.006560	0.071513	0.001700	0.027296	0.000048	0.000612	0.017336	0.674318	0.300863	0.007482	
936000	-807.790750	1	0.000402	0.000387	0.000092	0.003291	0.013493	0.014836	0.016372	0.030325	0.008593	0.031616	0.000684	0.000188	0.014601	0.460364	0.514114	0.010921	
937000	-802.977146	1	0.000135	0.000195	0.000380	0.001791	0.045671	0.002796	0.023619	0.095963	0.023063	0.029114	0.000706	0.000595	0.002917	0.160731	0.828201	0.008152	
938000	-801.910835	1	0.000230	0.000142	0.000241	0.000542	0.057915	0.000494	0.021456	0.052437	0.020969	0.027262	0.000149	0.001536	0.001786	0.234139	0.757975	0.006100	
939000	-805.626596	1	0.000187	0.000212	0.000272	0.001857	0.038001	0.000067	0.013115	0.048450	0.032136	0.030813	0.002727	0.001174	0.003882	0.069880	0.832338	0.093900	
940000	-804.075195	1	0.000229	0.000267	0.000719	0.000886	0.063793	0.000624	0.033836	0.099781	0.019805	0.023298	0.000636	0.000215	0.006211	0.215745	0.776308	0.001736	
941000	-801.477689	1	0.000187	0.000306	0.000359	0.001012	0.065202	0.003577	0.009574	0.090831	0.025574	0.030808	0.000167	0.000689	0.024164	0.177114	0.775738	0.022984	
942000	-801.004780	1	0.000362	0.000183	0.000374	0.002037	0.063977	0.003216	0.020540	0.068418	0.015050	0.025341	0.000530	0.000204	0.009206	0.217866	0.770084	0.002844	
943000	-802.632673	1	0.000137	0.000474	0.000495	0.000486	0.030528	0.002043	0.038752	0.042518	0.022951	0.025989	0.000607	0.000056	0.004376	0.126623	0.867798	0.001203	
944000	-801.527573	1	0.000381	0.000083	0.000361	0.009250	0.020595	0.000190	0.006838	0.017114	0.024560	0.026733	0.000565	0.001972	0.009410	0.227715	0.737563	0.025312	
945000	-800.305695	1	0.000362	0.000265	0.000254	0.006351	0.019080	0.003004	0.007680	0.030234	0.025433	0.030694	0.000129	0.000224	0.013951	0.107240	0.874598	0.004210	
946000	-800.265189	1	0.000327	0.000255	0.000272	0.010339	0.015283	0.012483	0.002227	0.046730	0.001793	0.024955	0.000043	0.000031	0.045657	0.843652	0.108050	0.002641	
947000	-804.456836	1	0.000139	0.000433	0.000274	0.002180	0.046218	0.006340	0.030202	0.090530	0.013087	0.023002	0.001618	0.000505	0.010679	0.187140	0.793274	0.008908	
948000	-806.085499	1	0.000295	0.000212	0.000271	0.005938	0.018398	0.010413	0.017236	0.026919	0.006700	0.027620	0.001625	0.001605	0.005500	0.439457	0.523822	0.031220	
949000	-800.618119	1	0.000127	0.000359	0.000238	0.000857	0.063432	0.009196	0.017462	0.088634	0.008772	0.027086	0.000145	0.000109	0.015883	0.274456	0.707071	0.002590	
950000	-801.128817	1	0.000299	0.000080	0.000430	0.000608	0.048730	0.001751	0.025917	0.074951	0.013517	0.024772	0.000839	0.000586	0.004718	0.106911	0.879737	0.008633	
951000	-804.972133	1	0.000369	0.000133	0.000514	0.000156	0.044982	0.007024	0.017859	0.081038	0.028287	0.028448	0.001687	0.000268	0.012243	0.143526	0.821134	0.023097	
952000	-805.161694	1	0.000071	0.000260	0.000426	0.000390	0.044944	0.000736	0.030928	0.052163	0.025201	0.029979	0.000204	0.003066	0.000792	0.365966	0.625390	0.007852	
953000	-804.989070	1	0.000479	0.000163	0.000338	0.003887	0.062273	0.002624	0.023632	0.081483	0.014124	0.025075	0.000393	0.001868	0.009130	0.243383	0.733068	0.014419	
954000	-801.484583	1	0.000324	0.000222	0.000194	0.006162	0.040576	0.008090	0.011232	0.057173	0.008972	0.025429	0.000137	0.000415	0.023372	0.351703	0.618649	0.006276	
955000	-803.285385	1	0.000008	0.000559	0.000464	0.003104	0.029300	0.005776	0.027639	0.047899	0.013408	0.028236	0.000091	0.000274	0.003893	0.207329	0.787611	0.001167	
956000	-802.754530	1	0.000581	0.000105	0.000276	0.002794	0.045309	0.002413	0.017068	0.043506	0.016411	0.028156	0.000148	0.000881	0.011848	0.138786	0.839191	0.010175	
957000	-802.966844	1	0.000258	0.000202	0.000288	0.000987	0.064022	0.004046	0.018042	0.098570	0.022651	0.027359	0.002306	0.000465	0.010023	0.187211	0.744324	0.058441	
958000	-806.334001	1	0.000096	0.000492	0.000293	0.001091	0.025062	0.007796	0.029229	0.065736	0.023561	0.025244	0.000280	0.000969	0.014378	0.079419	0.898168	0.008035	
959000	-801.722845	1	0.000376	0.000184	0.000323	0.002008	0.035907	0.000963	0.023650	0.057156	0.019173	0.024277	0.000701	0.001084	0.013185	0.068534	0.901497	0.016784	
960000	-803.908721	1	0.000094	0.000381	0.000248	0.001784	0.019413	0.007881	0.021731	0.036544	0.005113	0.024316	0.000815	0.000765	0.015060	0.075363	0.882330	0.027247	
961000	-803.887367	1	0.000387	0.000221	0.000370	0.002183	0.039001	0.003657	0.009549	0.055163	0.033845	0.033053	0.000555	0.001404	0.011340	0.136958	0.823717	0.027985	
962000	-808.336514	1	0.000362	0.000005	0.000763	0.003660	0.069888	0.001309	0.007593	0.057800	0.018129	0.030966	0.000643	0.000576	0.010099	0.193398	0.765395	0.031107	
963000	-804.569980	1	0.000247	0.000018	0.000545	0.004295	0.044701	0.001978	0.023867	0.087854	0.014330	0.025148	0.000677	0.000759	0.001187	0.177013	0.816327	0.005474	
964000	-804.443313	1	0.000388	0.000003	0.000554	0.003115	0.041312	0.004932	0.010451	0.044503	0.013024	0.026656	0.001663	0.000602	0.019611	0.117756	0.750619	0.112015	
965000	-805.320122	1	0.000427	0.000061	0.000298	0.004546	0.038052	0.009657	0.011457	0.059018	0.022280	0.027230	0.001510	0.000333	0.007519	0.317250	0.661585	0.013646	
966000	-801.829179	1	0.000357	0.000092	0.000334	0.000699	0.028274	0.000441	0.026472	0.038306	0.030178	0.027154	0.000418	0.002126	0.002685	0.053982	0.929064	0.014269	
967000	-801.881667	1	0.000338	0.000347	0.000263	0.001458	0.058679	0.000845	0.016838	0.087164	0.020742	0.029083	0.000289	0.000586	0.038922	0.120662	0.813887	0.026529	
968000	-802.743449	1	0.000318	0.000160	0.000625	0.000334	0.034625	0.001798	0.028995	0.035463	0.013360	0.020843	0.000277	0.001241	0.005603	0.066524	0.923587	0.004285	
969000	-802.281953	1	0.000330	0.000314	0.000440	0.000230	0.042433	0.002923	0.033591	0.073252	0.023670	0.023271	0.000255	0.000895	0.015313	0.101844	0.877589	0.005254	
970000	-807.710669	1	0.000155	0.000446	0.000313	0.001304	0.018835	0.018807	0.013469	0.045396	0.001463	0.029567	0.001628	0.001609	0.030945	0.393924	0.383284	0.191847	
971000	-805.019427	1	0.000141	0.000373	0.000370	0.004198	0.016173	0.010056	0.027426	0.047747	0.003705	0.022739	0.000327	0.000365	0.010514	0.085246	0.901981	0.002259	
972000	-803.076310	1	0.000217	0.000191	0.000317	0.002465	0.047702	0.014224	0.013863	0.077187	0.009340	0.027840	0.001535	0.000078	0.006430	0.383520	0.594776	0.015274	
973000	-801.588467	1	0.000508	0.000107	0.000172	0.008201	0.016858	0.010549	0.003792	0.021050	0.014900	0.030965	0.000177	0.000027	0.011367	0.491759	0.494753	0.002121	
