q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.098359,0.092172,0.09852,0.010276,0.023026,0.014101,0.067207,0.080981,0.093455,0.07639,0.008888,0.057768
0.099469,0.053089,0.099295,0.009968,0.02634,0.017975,0.052514,0.073253,0.096892,0.098255,0.010411,0.09904
0.099098,0.096806,0.099183,0.008929,0.031236,0.027717,0.030262,0.076934,0.098431,0.09251,0.008967,0.099709
0.099974,0.058283,0.099076,0.007261,0.047508,0.013478,0.02802,0.055457,0.082145,0.098453,0.007265,0.03629
0.093975,0.099953,0.096756,0.012779,0.081376,0.005345,0.0377,0.080788,0.057912,0.093594,0.012498,0.025531
0.095364,0.085084,0.099559,0.012114,0.070332,0.005273,0.054578,0.095066,0.049875,0.086262,0.011037,0.077506
0.097329,0.096906,0.099197,0.009118,0.09937,0.00685,0.034322,0.095393,0.061929,0.03179,0.013997,0.069464
0.087767,0.074306,0.098432,0.011734,0.094034,0.011903,0.020369,0.097799,0.063189,0.047236,0.020531,0.088051
0.092343,0.099675,0.099189,0.021195,0.092872,0.031157,0.027744,0.067271,0.08136,0.061926,0.015193,0.057793
0.099412,0.096008,0.09977,0.010272,0.072257,0.053384,0.017833,0.044915,0.092764,0.096456,0.030732,0.099421
0.097304,0.064663,0.097456,0.015053,0.053977,0.043201,0.016583,0.078112,0.058061,0.094392,0.031278,0.051835
0.090059,0.068276,0.095331,0.035897,0.06471,0.030896,0.019282,0.060943,0.04353,0.085882,0.022702,0.090171
0.092549,0.072533,0.094127,0.023921,0.046303,0.019047,0.021795,0.072949,0.043995,0.087348,0.031645,0.075172
0.099727,0.055204,0.099296,0.02322,0.047747,0.013474,0.007451,0.033791,0.063579,0.045662,0.042409,0.04383
0.08679,0.093995,0.098935,0.021869,0.023587,0.027795,0.007794,0.027196,0.058518,0.075499,0.039105,0.064509
0.093844,0.099938,0.099441,0.063743,0.006735,0.023587,0.012008,0.05022,0.028275,0.097771,0.023951,0.053605
0.099534,0.078108,0.088245,0.044006,0.006914,0.010212,0.004718,0.056625,0.012708,0.060133,0.03748,0.051246
0.097942,0.099599,0.098305,0.02986,0.010949,0.005343,0.006555,0.040913,0.010289,0.09095,0.043094,0.073406
0.091139,0.077995,0.091032,0.02304,0.004069,0.004989,0.005447,0.024832,0.003861,0.09325,0.053225,0.038808
0.085784,0.099945,0.08827,0.031767,0.008503,0.005448,0.008826,0.038277,0.002614,0.081042,0.094683,0.036736
0.084413,0.095995,0.093636,0.022689,0.015172,0.009268,0.007038,0.018732,0.001522,0.061797,0.075716,0.054824
0.095377,0.099202,0.096417,0.064499,0.024147,0.018528,0.017012,0.026868,0.002117,0.065517,0.053995,0.093661
0.098357,0.051772,0.099789,0.074031,0.019539,0.031789,0.011145,0.028381,0.002443,0.054302,0.071059,0.099168
