q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
2.69002,2.333025,4.826021,35.50357,25.04924,88.788204,66.559675,92.778498,96.941748,89.60185,17.714517,62.449202
4.459846,1.985048,3.65982,97.801262,20.455553,51.324623,42.421496,87.154082,75.40503,69.15274,17.629465,38.141203
5.360981,1.709694,0.881498,88.238746,55.6945,29.836164,84.14123,57.980764,55.707861,30.141317,18.841233,3.675436
4.525931,0.699,4.429523,94.114999,68.698848,2.967427,87.59275,84.099692,74.809192,50.97742,23.653034,28.868848
1.554683,1.304643,6.783546,57.252517,29.308351,91.642758,90.033042,55.722422,90.866042,70.368267,56.461004,70.406708
0.120656,1.673991,2.917335,58.975118,35.697584,12.755558,51.630515,71.735711,67.227148,10.935141,60.004321,26.311824
2.200013,1.583764,4.092239,88.763631,25.488377,18.84876,34.272043,60.253873,59.224828,59.986938,29.004091,10.138816
1.171965,1.633485,2.608873,74.949633,24.33151,32.148764,65.490909,73.550778,20.138696,10.173915,46.535297,16.196731
1.024853,1.948007,5.262491,46.165925,15.534144,11.116618,68.666204,88.90021,19.883732,65.805326,4.376114,27.996701
1.707219,0.971346,3.026669,68.564603,58.636211,31.346025,41.487519,69.372493,87.094912,30.616348,46.734315,24.487011
0.925396,1.103374,2.6215,21.001573,46.098189,77.579341,52.931365,90.551687,87.230113,41.552636,49.82359,43.505957
1.510094,1.587252,3.249804,62.903115,29.712163,88.903252,80.58235,90.444118,85.231803,16.137673,51.308189,44.863921
2.912718,0.421567,5.458996,61.402063,77.439805,32.903008,40.310868,60.888997,49.54261,73.013729,56.075003,1.957204
1.492791,0.596255,8.361597,41.162977,26.705177,27.582853,84.622743,69.876281,67.137982,94.065424,14.714437,51.189485
1.450471,0.372234,4.47609,19.028635,27.904099,69.391119,96.934958,32.465205,55.924743,52.254562,42.920426,50.621519
0.135724,0.774517,1.287676,13.440738,60.273083,8.028618,29.93419,80.175412,91.278637,10.351337,19.203375,16.790152
3.307064,1.095664,1.593166,84.861417,30.79177,32.572208,70.457634,59.187157,87.796652,2.033738,39.560074,48.323319
0.481609,3.049128,4.843987,11.68851,25.675658,86.205664,57.643748,58.053615,90.835992,88.22626,50.485858,16.481988
0.841372,0.206197,9.418856,61.521557,87.142035,51.281385,88.439225,39.425987,32.409999,79.125001,81.897564,14.970181
6.480477,0.048435,0.825417,65.190618,92.534992,75.312629,63.314104,50.262852,75.995556,37.048723,60.199611,6.312945
4.094342,0.032711,1.606749,45.384041,55.445508,91.801652,22.986819,24.955296,90.787114,48.124147,62.572208,19.406528
4.730036,0.240653,5.438096,46.642816,72.993856,64.245777,83.354679,89.881689,65.836763,79.130358,11.522519,71.382481
7.206379,0.674299,1.05914,43.389132,31.392857,83.368817,92.007309,28.86744,88.608303,67.873,10.084671,63.916074
3.763166,0.925383,3.968151,84.000867,20.993892,75.654348,82.156687,20.204779,58.186136,53.737909,60.724172,26.640774
2.501612,1.57125,5.30788,50.171378,0.365428,99.472868,2.693934,2.590793,78.626851,99.488894,57.127032,4.103081
0.531881,0.711685,6.801551,73.364716,1.438862,72.340086,36.699067,49.780899,7.380841,69.877325,59.819105,23.299721
0.03291,1.418696,6.3566,75.541667,4.792596,58.796823,69.08102,77.033392,65.667513,32.665625,61.641521,74.843088
0.217511,4.436389,3.515036,84.21119,34.559902,41.99645,99.27648,51.483805,61.911964,16.851477,81.249462,8.898169
0.335149,1.138516,2.628463,32.68844,75.197396,48.534295,63.900629,73.818747,89.434205,22.380887,66.899104,8.893697
