q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
1.832293,2.50877,1.415963,79.76662,20.273008,10.139217,80.580215,64.3198,69.20847,0.840534,35.819766,42.334563
3.435458,0.386425,0.397219,21.361339,57.828579,44.162196,58.261218,2.533331,99.909668,26.256958,21.5288,42.992216
2.501801,0.789711,2.491692,0.992684,48.982969,38.304788,73.118351,17.738529,26.057206,76.844184,3.928554,10.415894
2.317675,1.754225,0.83991,0.227461,58.07924,30.574784,81.982332,63.18287,26.643301,44.590259,4.820743,6.270823
3.72331,0.614818,2.206104,29.279492,30.563593,48.867361,67.556266,36.716444,58.369806,61.731977,13.070642,28.429742
4.277782,2.250487,2.043789,88.816801,1.759224,20.791725,66.293584,34.086085,41.434868,39.61326,2.776709,24.48163
1.907298,1.186857,1.780641,59.251142,37.167719,15.258411,1.13259,99.497894,68.255629,43.343442,8.942064,21.751306
4.567396,0.145388,4.603825,83.592048,74.146818,9.420365,2.05406,59.843978,77.9626,89.851471,16.852592,12.659291
2.343443,1.653408,4.088101,91.300793,10.099121,54.117306,0.208087,68.369683,36.99465,77.060611,38.921405,12.869052
0.673835,1.733538,4.42312,48.289349,60.379479,80.937355,5.539926,96.636157,70.48386,89.725094,67.383046,13.622415
4.1529,1.898003,2.397046,99.712257,4.662392,89.847768,62.764805,10.772082,37.300684,43.104999,95.314416,7.22973
2.568166,1.810914,2.584807,44.602315,62.456512,57.777635,75.151143,74.454135,35.083754,45.809892,52.689724,4.340469
2.322882,1.271888,2.75128,41.524855,83.358936,7.441329,62.228737,72.145685,70.436123,38.269489,38.316981,7.994077
0.301872,1.810347,8.304905,88.579831,42.497788,72.467374,71.07699,99.890651,43.767678,93.615031,74.41939,28.773653
0.734203,2.181433,6.290279,78.40222,13.735857,9.675025,84.682614,45.511421,16.167495,54.996784,47.955311,7.673522
0.093713,0.456776,8.4033,53.603671,7.713742,25.304163,96.736408,29.241132,15.399195,82.353731,59.712875,58.219467
2.585743,2.628125,1.571905,29.820351,3.783869,69.914641,41.907572,33.038886,36.146677,69.591224,33.414578,8.248167
7.073761,0.844552,1.47854,98.356399,24.265515,63.185861,69.345082,27.458466,13.513029,35.31195,13.106888,26.850181
3.800168,1.444855,0.169147,40.871,32.696774,77.989854,70.000358,83.111982,98.145742,39.288683,21.708723,27.628443
4.536154,0.218925,1.383152,74.77916,14.194744,72.824342,76.77438,12.513674,19.327745,1.941612,61.938694,41.149849
2.806615,0.108254,0.360684,19.585302,25.948535,57.572387,23.785735,6.10861,76.011975,31.269687,18.41417,24.264074
7.993483,0.015063,0.016319,98.121859,77.00564,91.376178,63.05953,86.848975,8.94498,26.290273,55.953268,1.583309
7.471857,0.014663,0.004507,90.604394,84.435169,60.609221,64.028474,62.246901,56.499667,18.116917,50.200671,5.103554
6.036679,0.010686,0.003832,32.800455,45.339959,82.010311,73.229192,29.506632,13.508084,37.955468,33.291108,8.591238
6.822717,0.215944,0.055875,51.710534,72.224975,92.96436,7.651458,38.252455,93.184507,83.075386,11.010671,4.360309
7.349557,1.635274,2.145212,86.238105,82.103162,82.875934,97.704107,97.774517,22.126292,76.180807,16.335872,11.445839
0.911633,0.400507,6.695335,49.802727,40.344734,60.653318,51.360009,58.626116,54.519297,84.630569,82.059886,35.742493
1.525691,1.783472,6.774798,93.991004,33.205836,76.611905,95.441624,96.035345,10.548928,63.56777,80.995025,28.435311
2.732649,0.562176,3.532918,72.926903,20.010704,43.604169,64.803506,78.325383,99.810625,42.949565,39.618877,64.456615
1.34445,2.555589,6.127953,81.328967,80.539686,10.259966,84.005248,73.890583,97.058958,70.005896,62.00158,6.811895
0.263951,2.588808,8.105744,89.533414,83.67471,29.206653,94.765621,88.743083,66.700721,80.976951,75.403808,12.86322
1.579316,1.197806,2.693606,17.893603,48.975637,50.526502,38.636142,84.58937,26.901632,63.534721,28.82719,1.299138
