Options:
Model:                           MultiState
Tree File Name:                  data/zun_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/zun_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            508558541
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 100.00 
        q02 - uniform 0.00 100.00 
        q03 - uniform 0.00 100.00 
        q10 - uniform 0.00 100.00 
        q12 - uniform 0.00 100.00 
        q13 - uniform 0.00 100.00 
        q20 - uniform 0.00 100.00 
        q21 - uniform 0.00 100.00 
        q23 - uniform 0.00 100.00 
        q30 - uniform 0.00 100.00 
        q31 - uniform 0.00 100.00 
        q32 - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       2162
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
839000	-1037.964686	1	6.824331	0.111763	4.292150	68.975580	89.035026	72.493016	79.535958	86.360129	33.895423	82.827135	25.760555	3.821846	0.250000	0.250000	0.250000	0.250000	
840000	-1036.737190	1	3.647633	0.366531	4.424928	56.184872	53.669917	54.801805	41.911187	92.012914	23.329044	85.474314	23.995126	15.752007	0.250000	0.250000	0.250000	0.250000	
841000	-1036.700430	1	1.702565	1.052463	5.846122	55.184032	9.657852	78.174424	92.528734	25.400629	14.128549	63.718608	70.853022	24.065851	0.250000	0.250000	0.250000	0.250000	
842000	-1039.417817	1	4.324422	0.584532	0.677499	71.838597	20.960273	24.839241	59.060767	13.239634	3.072757	7.128469	12.570128	15.163755	0.250000	0.250000	0.250000	0.250000	
843000	-1038.425190	1	3.055418	0.213269	3.358561	65.734383	30.058067	4.642216	75.982418	31.951526	90.964671	22.504935	21.963229	59.928107	0.250000	0.250000	0.250000	0.250000	
844000	-1036.913379	1	1.993910	0.168152	8.111914	81.706964	29.066086	58.246537	35.498560	33.323530	38.506680	98.714068	55.323993	19.099391	0.250000	0.250000	0.250000	0.250000	
845000	-1036.426793	1	4.941434	0.504537	2.337369	82.868747	69.232822	79.400536	51.226448	53.035832	61.950899	43.566074	50.644423	15.093652	0.250000	0.250000	0.250000	0.250000	
846000	-1039.824133	1	5.903345	2.168545	1.324761	73.532963	31.844638	42.609405	93.741732	58.174429	50.935044	41.669386	15.785500	14.904713	0.250000	0.250000	0.250000	0.250000	
847000	-1037.260184	1	1.646129	0.098525	5.963416	55.804847	50.271170	56.065187	79.921998	67.771925	23.683680	47.565317	71.316752	36.425082	0.250000	0.250000	0.250000	0.250000	
848000	-1037.170825	1	1.703044	0.483512	5.809178	55.300105	55.566239	89.085330	78.950903	96.974557	48.439888	69.472584	68.700845	42.698386	0.250000	0.250000	0.250000	0.250000	
849000	-1037.066792	1	2.391605	2.050859	4.276679	73.958136	19.135603	20.029590	74.422250	72.750713	26.458918	50.676933	22.795059	19.602162	0.250000	0.250000	0.250000	0.250000	
850000	-1037.335383	1	4.161663	1.274984	2.865344	75.154479	76.498050	70.564097	23.563148	95.475396	83.276226	58.895999	44.067872	8.180146	0.250000	0.250000	0.250000	0.250000	
851000	-1041.462367	1	0.586886	2.738032	4.289739	80.043873	53.440394	46.649979	74.195806	98.721038	87.832550	25.381729	90.373567	64.533103	0.250000	0.250000	0.250000	0.250000	
852000	-1038.139250	1	0.339709	2.303809	4.225229	10.754256	17.112184	89.683623	87.768413	19.248426	12.763441	71.721968	57.970824	4.602788	0.250000	0.250000	0.250000	0.250000	
853000	-1037.331890	1	3.030753	0.460299	5.891787	72.790994	95.465018	66.539713	53.293873	59.080926	40.620488	75.614901	65.182731	4.344040	0.250000	0.250000	0.250000	0.250000	
854000	-1037.883141	1	3.304259	2.451661	2.509416	69.894834	68.567074	54.359017	91.405525	75.041821	8.977951	39.233217	30.922861	4.545900	0.250000	0.250000	0.250000	0.250000	
855000	-1037.517189	1	1.644586	2.294970	2.243507	6.097517	57.292573	46.006190	97.281492	57.755223	77.906627	44.816678	17.889384	38.973490	0.250000	0.250000	0.250000	0.250000	
856000	-1037.108447	1	5.119759	0.596335	6.194802	75.474280	55.957868	74.113667	85.998240	68.183114	71.206169	89.787648	29.030551	33.828479	0.250000	0.250000	0.250000	0.250000	
857000	-1036.782764	1	2.728722	0.842086	5.160714	19.403173	28.027009	55.193174	81.261050	42.974807	59.592118	84.234351	15.623162	38.074276	0.250000	0.250000	0.250000	0.250000	
858000	-1038.394516	1	3.055836	0.333367	2.983831	30.058466	41.570535	99.303094	82.151787	94.705393	93.981689	58.272390	43.298644	80.864458	0.250000	0.250000	0.250000	0.250000	
859000	-1036.664827	1	0.783045	1.836141	2.836268	4.182591	74.404377	22.138151	70.834129	35.812744	95.022438	50.590226	41.577813	8.810591	0.250000	0.250000	0.250000	0.250000	
860000	-1036.684860	1	2.581804	3.847614	1.852253	60.997215	2.859561	26.794808	72.416013	13.947123	92.006533	52.703583	17.148069	7.113677	0.250000	0.250000	0.250000	0.250000	
861000	-1038.330249	1	6.508125	0.635619	0.796378	63.123713	51.682918	49.831560	70.396506	12.993495	76.529352	54.855322	1.468419	36.396567	0.250000	0.250000	0.250000	0.250000	
862000	-1036.483341	1	1.446290	0.129074	8.066935	52.360651	46.986755	29.564725	53.430678	73.845929	49.264428	87.530565	32.268773	37.901423	0.250000	0.250000	0.250000	0.250000	
863000	-1038.004714	1	2.784864	1.866002	4.823911	80.266716	64.205797	38.648451	67.121056	65.245367	19.624040	57.946332	55.358850	0.738229	0.250000	0.250000	0.250000	0.250000	
864000	-1038.497045	1	6.906106	1.563882	1.229272	74.975914	46.909974	82.292363	10.693844	52.357229	61.707746	82.772741	23.425334	0.113884	0.250000	0.250000	0.250000	0.250000	
865000	-1039.115218	1	0.313998	1.353876	3.080667	67.083462	7.807238	12.242390	5.172867	44.771394	81.997119	29.818873	37.898389	8.682088	0.250000	0.250000	0.250000	0.250000	
866000	-1037.765893	1	3.084769	1.227391	6.228996	99.114225	89.127465	57.424940	22.723241	93.123077	89.334644	77.386949	62.073042	9.262284	0.250000	0.250000	0.250000	0.250000	
867000	-1036.708986	1	4.542464	0.715944	7.712088	91.944845	56.410256	35.642188	95.835994	99.421260	39.845707	92.428699	19.108677	48.002971	0.250000	0.250000	0.250000	0.250000	
868000	-1039.236466	1	2.078920	1.694867	6.029314	49.955323	21.551955	49.807373	67.287671	8.937323	96.788028	83.495398	28.295557	40.216192	0.250000	0.250000	0.250000	0.250000	
869000	-1036.701711	1	4.105354	0.345381	0.328930	69.428308	43.920111	44.339234	73.063788	76.500219	70.265717	5.751789	9.919835	45.155527	0.250000	0.250000	0.250000	0.250000	
870000	-1036.232725	1	2.729912	2.686166	0.390196	98.375919	35.962142	64.821249	51.777357	63.539500	92.233048	6.861046	60.577232	13.337169	0.250000	0.250000	0.250000	0.250000	
871000	-1036.471831	1	3.088883	0.262195	0.821846	37.486938	71.655858	79.583859	91.988596	65.988247	7.616056	3.883156	62.303691	9.699836	0.250000	0.250000	0.250000	0.250000	
872000	-1037.054515	1	4.110198	1.124626	1.250766	67.722614	94.989699	83.365826	75.761429	92.535268	92.440436	19.515496	77.032905	30.096478	0.250000	0.250000	0.250000	0.250000	
873000	-1036.307753	1	0.746905	0.196269	8.750324	59.087305	26.836116	51.280590	48.948291	95.217479	58.124357	87.476534	45.985825	54.017326	0.250000	0.250000	0.250000	0.250000	
874000	-1037.540304	1	3.148510	2.128480	4.214713	90.877650	31.534168	53.026376	22.742565	50.047360	73.360095	69.065234	38.027023	8.434280	0.250000	0.250000	0.250000	0.250000	
875000	-1039.835673	1	5.029285	0.878357	2.580704	36.544278	31.141195	98.703890	72.798869	33.662988	43.893399	80.052180	37.803450	2.544902	0.250000	0.250000	0.250000	0.250000	
876000	-1037.999903	1	2.952462	0.398809	5.085891	58.994292	11.918413	32.686850	59.851340	31.096247	71.145194	53.272072	18.071743	48.234948	0.250000	0.250000	0.250000	0.250000	
877000	-1037.744073	1	0.277389	0.062512	7.589569	5.501177	65.879567	54.398394	86.555012	78.473176	81.871450	75.187700	34.352956	73.224583	0.250000	0.250000	0.250000	0.250000	
878000	-1036.593371	1	4.850332	0.458235	0.025873	36.857133	44.833105	98.599501	79.368786	59.864405	62.780468	22.535773	27.481902	42.310210	0.250000	0.250000	0.250000	0.250000	
879000	-1036.991049	1	6.030717	3.265020	0.045670	82.953387	30.708490	70.526982	78.607555	71.582610	37.149371	50.762691	14.364922	5.696405	0.250000	0.250000	0.250000	0.250000	
880000	-1037.371010	1	3.113186	0.743038	0.615036	28.877122	51.348121	84.806489	11.267429	73.234629	11.702377	44.770339	18.482469	1.225283	0.250000	0.250000	0.250000	0.250000	
881000	-1038.700888	1	0.596467	1.443057	5.015457	12.826778	44.430049	38.064493	70.476933	61.959818	54.213860	80.052647	39.012024	33.495183	0.250000	0.250000	0.250000	0.250000	
882000	-1038.299900	1	6.367959	0.532227	3.102160	66.075804	79.237240	16.186956	81.620701	55.107470	90.435010	63.619027	11.350217	18.021577	0.250000	0.250000	0.250000	0.250000	
883000	-1038.958261	1	1.775540	0.418507	3.497340	37.459038	45.588672	81.744220	87.421415	93.656924	14.548438	22.165945	77.636729	38.913990	0.250000	0.250000	0.250000	0.250000	
884000	-1036.223849	1	5.100439	0.917628	4.182197	94.934078	4.792003	65.880767	84.711327	14.719608	58.954339	60.372148	29.778708	42.496004	0.250000	0.250000	0.250000	0.250000	
885000	-1037.296588	1	4.125463	1.109788	2.743290	10.807238	92.662866	91.500288	79.403334	98.355368	32.385596	80.631008	44.126678	0.510193	0.250000	0.250000	0.250000	0.250000	
886000	-1036.483419	1	3.460644	2.694183	3.814264	56.791401	21.680224	80.309193	67.278786	39.784027	62.559466	89.414806	38.664595	2.213585	0.250000	0.250000	0.250000	0.250000	
887000	-1040.578856	1	1.490000	2.231823	2.997206	62.547443	15.291059	65.032466	72.339459	51.011329	83.327022	16.720978	63.691131	69.390766	0.250000	0.250000	0.250000	0.250000	
888000	-1036.342421	1	5.725653	2.546322	2.914147	96.358911	35.535906	63.610260	50.176009	65.394466	83.840856	86.231872	25.504293	10.234022	0.250000	0.250000	0.250000	0.250000	
889000	-1036.917937	1	1.528339	0.361790	7.487035	51.664212	31.799820	4.234602	75.479052	8.518090	63.417959	72.402537	28.402187	28.562603	0.250000	0.250000	0.250000	0.250000	
890000	-1036.786114	1	2.319271	1.984538	4.720332	82.912355	18.022142	64.442316	43.573496	75.177220	7.512416	66.586289	53.215721	10.066183	0.250000	0.250000	0.250000	0.250000	
891000	-1036.777196	1	3.537236	3.304858	5.548277	95.854673	36.195750	75.957542	91.465194	86.455721	52.886896	98.001123	33.687905	21.836579	0.250000	0.250000	0.250000	0.250000	
892000	-1039.546974	1	1.151188	1.656964	3.463879	40.539397	10.443463	39.668349	96.904604	67.645129	34.781298	25.035786	2.584331	79.028322	0.250000	0.250000	0.250000	0.250000	
893000	-1037.556240	1	4.043812	0.985219	4.301523	57.635270	42.837147	97.954555	55.057394	66.575484	27.296380	96.968453	28.776021	24.778718	0.250000	0.250000	0.250000	0.250000	
894000	-1038.361060	1	0.102724	0.556532	3.525329	33.604379	80.047559	57.304941	53.121992	82.667653	86.789276	17.782166	64.053725	23.811049	0.250000	0.250000	0.250000	0.250000	
895000	-1036.594508	1	0.188019	0.246931	8.462146	61.167778	39.166134	43.092519	27.673330	89.876208	71.818430	93.674164	59.122506	50.984014	0.250000	0.250000	0.250000	0.250000	
896000	-1036.744843	1	2.389342	2.178941	7.586229	65.261395	60.329567	87.977121	92.654264	57.823055	56.705994	99.562127	75.207190	4.759142	0.250000	0.250000	0.250000	0.250000	
897000	-1039.250619	1	1.809623	1.373999	5.179122	86.992067	43.584361	55.080776	63.036209	90.083968	76.825492	56.558252	92.841954	16.457805	0.250000	0.250000	0.250000	0.250000	
898000	-1036.428488	1	5.217968	0.610876	1.830620	71.968086	31.378859	64.801244	72.538478	36.183929	59.217427	37.335282	22.513839	35.367360	0.250000	0.250000	0.250000	0.250000	
899000	-1036.515299	1	2.203074	1.511184	5.765359	93.000756	56.905472	55.971987	66.254129	70.871908	46.339254	54.092769	86.924282	2.706991	0.250000	0.250000	0.250000	0.250000	
900000	-1039.984888	1	0.719073	0.699845	2.225682	34.222508	61.099581	17.629654	70.887314	61.652436	67.667173	7.919554	68.372015	11.494335	0.250000	0.250000	0.250000	0.250000	
901000	-1037.101474	1	0.427109	0.644502	5.009706	70.400296	33.184861	68.890788	63.066924	56.255161	21.358245	31.589854	74.853697	25.566419	0.250000	0.250000	0.250000	0.250000	
902000	-1036.806180	1	2.535595	2.347468	2.943806	72.225060	49.671261	31.543909	51.103996	52.940954	72.715745	50.127331	41.077337	9.376136	0.250000	0.250000	0.250000	0.250000	
903000	-1037.406254	1	2.955143	0.156103	2.829425	68.165966	52.791701	56.644642	52.237931	88.968020	82.500927	24.099238	41.438545	33.040272	0.250000	0.250000	0.250000	0.250000	
904000	-1038.569409	1	5.865679	3.124689	0.139856	60.763626	57.555044	62.138949	38.081015	83.493197	91.497656	84.598083	3.051158	13.402433	0.250000	0.250000	0.250000	0.250000	
905000	-1038.634026	1	2.108515	3.637514	2.018979	24.455897	76.135364	49.120692	96.498360	77.968054	72.719327	64.818039	15.008507	18.472617	0.250000	0.250000	0.250000	0.250000	
906000	-1036.260694	1	2.034089	0.298386	3.352655	58.987121	82.361538	88.648185	16.367510	75.847827	76.676907	40.038701	95.208642	5.172012	0.250000	0.250000	0.250000	0.250000	
907000	-1037.419894	1	1.350533	0.521953	5.812016	20.964410	54.830130	79.381078	84.255060	59.883045	33.377157	70.881115	59.039488	40.449106	0.250000	0.250000	0.250000	0.250000	
908000	-1037.506062	1	0.760094	1.358121	7.056562	81.813645	25.272507	29.667254	88.262987	81.854459	65.247393	44.844890	47.035298	75.516650	0.250000	0.250000	0.250000	0.250000	
909000	-1036.400730	1	1.337711	4.274302	2.981399	34.250048	56.892777	86.419261	98.089024	64.058629	95.056096	70.392406	68.153761	4.553891	0.250000	0.250000	0.250000	0.250000	
910000	-1036.930193	1	0.786645	1.812960	4.293121	28.487281	68.780105	5.642317	25.226593	63.107749	86.658850	79.510743	23.133202	6.475330	0.250000	0.250000	0.250000	0.250000	
911000	-1037.905335	1	1.456760	1.686491	5.292402	56.531620	5.416401	75.103592	98.275925	56.960075	75.389788	54.061211	47.397251	86.527276	0.250000	0.250000	0.250000	0.250000	
912000	-1037.248566	1	1.414431	3.595915	3.797377	28.397891	53.907983	20.030445	97.251064	46.734127	62.925199	76.274421	17.149522	1.504182	0.250000	0.250000	0.250000	0.250000	
913000	-1038.001227	1	0.391938	1.927071	1.652813	7.350634	0.214750	79.319518	89.976165	64.149326	78.881712	29.201142	41.821456	57.161558	0.250000	0.250000	0.250000	0.250000	
914000	-1038.555167	1	1.785018	0.148885	5.652850	73.669676	41.139356	37.865067	41.458849	93.464824	78.786288	69.804854	39.631003	61.916707	0.250000	0.250000	0.250000	0.250000	
915000	-1036.987074	1	1.462081	1.772229	6.163148	49.297504	19.995814	18.411837	70.192105	81.416247	1.386068	86.249799	14.972328	9.595169	0.250000	0.250000	0.250000	0.250000	
916000	-1038.039127	1	2.937739	3.805668	2.114418	69.627462	1.331043	36.677136	93.866399	66.138152	33.448967	56.980088	1.809814	0.395237	0.250000	0.250000	0.250000	0.250000	
917000	-1037.106897	1	3.069162	2.039019	4.214639	83.027306	5.596235	55.522842	19.794022	33.152625	30.888328	82.763907	44.848753	0.514567	0.250000	0.250000	0.250000	0.250000	
918000	-1036.228627	1	1.037727	4.104031	2.628523	28.423694	37.061065	88.951893	53.407633	85.972615	85.723386	79.173578	49.966926	0.713626	0.250000	0.250000	0.250000	0.250000	
919000	-1037.515341	1	4.753704	0.461295	4.902147	80.453437	43.227321	38.749481	81.012806	72.125261	33.110395	86.154871	13.783306	25.936845	0.250000	0.250000	0.250000	0.250000	
920000	-1036.784716	1	2.739008	3.778665	0.617469	74.101853	2.808402	92.502677	83.751734	41.833436	28.641473	20.961658	61.381484	1.925420	0.250000	0.250000	0.250000	0.250000	
921000	-1038.362086	1	4.499848	2.049010	3.840126	87.358665	16.735144	45.410073	49.026612	68.194487	29.597536	96.923249	16.924802	1.511992	0.250000	0.250000	0.250000	0.250000	
922000	-1036.928427	1	1.243142	0.200652	8.810118	75.414092	13.601923	5.726031	74.714400	76.946813	55.497058	71.845430	22.182422	57.988317	0.250000	0.250000	0.250000	0.250000	
923000	-1037.750026	1	4.868094	1.457889	3.103475	97.545000	40.168236	27.593492	65.465914	76.844738	43.897673	47.249564	17.591759	9.035129	0.250000	0.250000	0.250000	0.250000	
924000	-1036.527222	1	3.270868	2.527539	3.155647	70.441031	36.618000	91.893628	92.959491	99.870699	20.971366	52.917535	55.221614	11.660763	0.250000	0.250000	0.250000	0.250000	
925000	-1039.982941	1	1.521340	1.890311	4.860282	57.190424	72.459685	20.213743	41.044429	84.157218	51.042026	89.898792	47.354052	4.245194	0.250000	0.250000	0.250000	0.250000	
926000	-1037.121200	1	4.027227	0.918677	4.668741	68.360379	41.993574	31.183663	91.726005	44.116513	32.242402	62.837698	6.046711	26.383341	0.250000	0.250000	0.250000	0.250000	
927000	-1036.913917	1	1.355405	1.022483	6.165874	55.783982	55.855995	31.594702	32.438809	90.771527	88.630602	88.950208	43.198685	37.595226	0.250000	0.250000	0.250000	0.250000	
928000	-1037.275972	1	7.260735	0.406704	1.219873	66.751572	62.197953	90.224749	43.752340	59.551387	65.174112	72.672900	26.318732	21.766573	0.250000	0.250000	0.250000	0.250000	
929000	-1037.272949	1	0.159252	1.688188	4.463252	90.579378	4.708952	71.448825	53.407938	35.372775	79.234699	27.415372	78.214934	33.061682	0.250000	0.250000	0.250000	0.250000	
930000	-1036.876978	1	2.271643	2.652003	4.964142	79.467868	10.732335	57.443339	40.517394	94.611750	30.193384	84.737701	41.812144	8.134395	0.250000	0.250000	0.250000	0.250000	
931000	-1037.826041	1	1.758260	0.815203	7.579131	75.958151	25.133000	35.727396	69.875169	24.744663	62.436053	89.919317	55.412330	46.755056	0.250000	0.250000	0.250000	0.250000	
932000	-1037.481137	1	2.986171	0.994386	5.314694	63.531257	42.395240	36.444781	54.919084	49.073760	78.102183	71.967400	31.945153	40.051335	0.250000	0.250000	0.250000	0.250000	
933000	-1038.120369	1	0.038645	1.127830	2.061588	0.980462	39.148024	43.430410	65.337028	61.239827	39.719227	22.194802	36.783674	11.545884	0.250000	0.250000	0.250000	0.250000	
934000	-1038.883874	1	0.105671	0.435346	9.348334	71.730032	28.188276	50.818422	48.929879	23.363358	63.875381	76.399707	68.629292	19.532959	0.250000	0.250000	0.250000	0.250000	
935000	-1038.078372	1	0.309578	5.093367	0.377127	60.895022	3.130342	27.815176	71.192686	93.624979	32.466808	15.840094	8.285126	17.674816	0.250000	0.250000	0.250000	0.250000	
936000	-1039.927157	1	3.619400	1.814214	2.873056	67.809125	85.108803	78.164909	61.277225	76.670290	87.169647	78.309928	66.285864	20.376579	0.250000	0.250000	0.250000	0.250000	
937000	-1038.091157	1	0.688469	0.423658	7.555874	63.757012	8.761340	73.730138	56.694148	61.240527	76.725909	62.553233	75.045403	82.660163	0.250000	0.250000	0.250000	0.250000	
938000	-1037.449304	1	3.611999	0.053518	4.751267	85.250364	32.174028	44.626410	23.674667	9.883481	65.247863	63.100143	51.125690	25.053671	0.250000	0.250000	0.250000	0.250000	
939000	-1040.366142	1	4.891781	1.300910	1.559168	62.057441	55.339569	18.673752	95.838256	86.993550	41.067346	31.506678	8.320621	25.095704	0.250000	0.250000	0.250000	0.250000	
940000	-1037.365715	1	2.221679	1.777494	4.979139	61.359262	82.522310	72.452993	68.816180	95.773880	85.744176	71.311307	60.405781	38.358474	0.250000	0.250000	0.250000	0.250000	
941000	-1038.605644	1	3.424399	1.118532	1.850355	35.188587	50.546794	87.399988	89.323847	55.373034	84.251025	55.207684	25.618550	42.652644	0.250000	0.250000	0.250000	0.250000	
942000	-1036.650039	1	0.159567	1.346585	3.946860	35.256311	26.624900	31.764671	92.624965	37.766301	95.608347	25.674707	38.904448	44.431031	0.250000	0.250000	0.250000	0.250000	
943000	-1036.721796	1	3.119961	1.106793	3.789220	55.427751	14.036522	82.875411	37.052649	27.582925	30.911993	73.151971	53.981250	11.772223	0.250000	0.250000	0.250000	0.250000	
944000	-1036.676191	1	2.025010	3.920129	5.519702	78.350863	37.157143	66.842377	62.078861	91.595505	94.012971	94.895450	68.651239	6.608042	0.250000	0.250000	0.250000	0.250000	
945000	-1039.135141	1	0.100158	5.569576	2.408069	86.484334	24.441933	14.685672	67.099053	94.164575	65.508230	21.406746	51.912897	1.295376	0.250000	0.250000	0.250000	0.250000	
946000	-1036.301978	1	0.788857	3.037184	5.134765	20.337354	51.377828	64.790908	77.823812	93.206093	47.703527	94.167523	39.546821	1.002060	0.250000	0.250000	0.250000	0.250000	
947000	-1037.064848	1	1.845915	2.937416	6.143420	93.032355	11.640517	63.803878	80.838248	77.662826	93.537725	74.538557	55.528086	63.091601	0.250000	0.250000	0.250000	0.250000	
948000	-1036.256033	1	2.086826	0.655476	4.944520	53.122886	78.741587	19.831359	95.183669	97.557016	40.937738	46.034129	36.364232	22.565369	0.250000	0.250000	0.250000	0.250000	
949000	-1037.445508	1	4.057682	1.327747	2.763799	90.159861	59.562383	68.916810	76.684276	84.649307	8.431243	28.529864	44.430811	8.782175	0.250000	0.250000	0.250000	0.250000	
950000	-1036.755616	1	1.154527	3.261603	4.072458	39.949514	37.763054	59.980988	52.167873	97.775508	84.707253	84.860118	47.004968	15.245618	0.250000	0.250000	0.250000	0.250000	
951000	-1038.218695	1	2.682519	0.672633	4.145902	44.570612	44.227880	63.738789	78.274354	36.096140	99.880100	58.793024	24.174443	52.656724	0.250000	0.250000	0.250000	0.250000	
952000	-1038.271007	1	0.826346	1.410148	6.630181	44.618754	22.745314	67.748699	47.454651	43.121181	82.947477	77.645371	70.840490	40.098378	0.250000	0.250000	0.250000	0.250000	
953000	-1037.061003	1	1.637248	0.465746	5.510569	68.511156	29.785252	39.483889	94.376652	68.344332	66.635466	45.506488	40.666452	46.488796	0.250000	0.250000	0.250000	0.250000	
954000	-1036.665469	1	1.289035	1.742361	6.839201	55.048378	34.237662	13.742946	74.460876	82.015711	28.953796	89.200303	9.881535	31.666828	0.250000	0.250000	0.250000	0.250000	
955000	-1037.077054	1	4.352665	1.516440	2.137490	94.865268	91.511863	31.780414	67.101740	80.257624	93.163994	24.095303	53.907237	12.549857	0.250000	0.250000	0.250000	0.250000	
956000	-1036.916779	1	3.477708	0.945498	4.217787	83.085934	63.404869	72.374181	32.520026	40.127952	84.208253	77.769878	64.603026	6.802328	0.250000	0.250000	0.250000	0.250000	
957000	-1038.848053	1	2.436533	0.160179	5.355185	80.710830	66.867493	81.803677	71.582011	55.965916	12.035389	26.937337	90.960959	20.914074	0.250000	0.250000	0.250000	0.250000	
958000	-1036.989541	1	3.896323	0.513955	5.395764	90.629019	36.414109	72.113420	77.339987	86.775134	5.563412	76.084256	30.415296	32.339914	0.250000	0.250000	0.250000	0.250000	
959000	-1037.291614	1	0.944305	1.135056	3.270706	50.245878	91.640037	6.044958	30.300368	82.606587	94.022624	29.985362	55.595769	2.316309	0.250000	0.250000	0.250000	0.250000	
960000	-1037.707643	1	3.085852	0.206653	2.396118	9.080450	75.798679	66.502804	64.554118	56.130620	9.470969	47.292322	27.225023	6.073904	0.250000	0.250000	0.250000	0.250000	
961000	-1037.890779	1	1.798858	0.209061	2.641116	12.944423	76.020046	33.223385	48.378628	90.965242	84.127548	51.041394	38.300575	13.291041	0.250000	0.250000	0.250000	0.250000	
962000	-1038.253658	1	5.119550	0.366248	5.228021	69.532662	60.056533	47.519566	52.856874	76.164059	21.925847	82.845556	33.987053	5.414355	0.250000	0.250000	0.250000	0.250000	
963000	-1040.144454	1	1.781636	1.228195	5.140691	71.438522	7.841146	77.803600	21.565385	26.232563	64.532320	94.903524	54.560341	12.547659	0.250000	0.250000	0.250000	0.250000	
964000	-1038.877221	1	3.551405	0.443936	4.597848	92.042842	87.665326	93.888847	65.836567	91.988828	11.809447	69.574561	74.221341	5.952797	0.250000	0.250000	0.250000	0.250000	
965000	-1039.132000	1	1.136939	0.137580	6.010727	6.270546	59.029159	67.490542	59.440941	40.146986	77.293376	95.752278	55.643650	53.079552	0.250000	0.250000	0.250000	0.250000	
966000	-1036.431722	1	0.475521	1.469368	7.315708	31.528926	17.267531	20.266566	92.647486	34.449932	44.622711	93.371720	23.893498	32.604182	0.250000	0.250000	0.250000	0.250000	
967000	-1039.032089	1	4.820343	0.131870	1.640097	58.631507	42.000779	86.645576	78.075396	53.466969	27.726536	35.748605	58.953010	12.010051	0.250000	0.250000	0.250000	0.250000	
968000	-1036.648769	1	2.324328	0.372592	3.691903	51.887750	47.969701	78.833497	70.473886	87.920150	98.211767	39.322343	54.824341	69.285667	0.250000	0.250000	0.250000	0.250000	
969000	-1038.226892	1	4.746784	3.343026	4.966557	94.913855	56.323664	65.965143	58.928345	96.284055	53.723179	98.024498	21.299339	2.138721	0.250000	0.250000	0.250000	0.250000	
970000	-1037.707842	1	2.052162	0.264023	2.202043	65.752246	90.060468	42.713329	14.803239	55.133198	68.368440	22.151022	56.089626	0.386721	0.250000	0.250000	0.250000	0.250000	
971000	-1036.684819	1	4.262502	1.467194	2.291646	59.366625	7.306598	65.107044	26.247144	43.172058	22.085245	69.723343	7.775534	3.932843	0.250000	0.250000	0.250000	0.250000	
972000	-1036.376803	1	4.383987	1.341880	1.456287	91.758743	36.551160	85.961710	81.923357	40.974399	2.818998	21.163418	64.285962	0.493233	0.250000	0.250000	0.250000	0.250000	
973000	-1038.536710	1	1.475195	1.187203	1.001379	36.519976	26.241835	97.110228	36.457863	54.282079	0.382250	24.498055	61.560570	3.120731	0.250000	0.250000	0.250000	0.250000	
974000	-1036.685481	1	1.386237	0.162052	3.992269	27.407832	58.913493	67.342999	66.508433	84.743525	0.447548	48.538607	50.012058	11.965129	0.250000	0.250000	0.250000	0.250000	
975000	-1037.045597	1	3.789923	0.673458	4.000093	21.518751	52.279926	88.095827	73.835795	36.494805	10.632390	97.515711	24.292064	5.802316	0.250000	0.250000	0.250000	0.250000	
976000	-1036.704866	1	1.097141	3.850648	5.667037	92.438471	13.547742	4.916384	63.028874	82.460337	86.355223	83.017202	26.277800	28.432929	0.250000	0.250000	0.250000	0.250000	
977000	-1041.023185	1	1.020771	0.200218	9.230454	43.838665	44.727067	31.862543	96.551547	15.565030	7.074615	81.378472	48.318551	38.845772	0.250000	0.250000	0.250000	0.250000	
978000	-1036.592218	1	1.285803	0.770278	5.960613	67.344555	17.413882	2.252840	67.022755	42.817386	8.016188	52.491207	23.000656	27.054956	0.250000	0.250000	0.250000	0.250000	
979000	-1036.676604	1	4.708030	2.848216	1.397881	46.788943	39.745896	71.796853	96.169068	74.315819	36.700584	63.397164	3.068658	10.688761	0.250000	0.250000	0.250000	0.250000	
