Options:
Model:                           MultiState
Tree File Name:                  data/zun_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/zun_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            643823919
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2162
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
829000	-804.811893	1	0.000140	0.000162	0.000628	0.001437	0.055636	0.012502	0.015810	0.087578	0.007926	0.028144	0.000106	0.000881	0.003900	0.334779	0.654611	0.006710	
830000	-799.744623	1	0.000324	0.000157	0.000360	0.006564	0.041506	0.000905	0.013115	0.054097	0.023910	0.024939	0.000089	0.000690	0.009481	0.231986	0.754329	0.004204	
831000	-803.739853	1	0.000196	0.000349	0.000121	0.001747	0.031852	0.005281	0.007044	0.043423	0.023119	0.026869	0.000083	0.000551	0.055164	0.077636	0.844271	0.022928	
832000	-801.462483	1	0.000133	0.000366	0.000363	0.000079	0.059595	0.003190	0.027568	0.082970	0.023059	0.027228	0.001332	0.000200	0.004245	0.249407	0.740792	0.005556	
833000	-800.894450	1	0.000191	0.000213	0.000362	0.000532	0.043246	0.006300	0.024243	0.079450	0.012454	0.027104	0.001012	0.000375	0.006701	0.148702	0.832679	0.011918	
834000	-802.037810	1	0.000425	0.000146	0.000275	0.000293	0.038683	0.003253	0.025636	0.068043	0.023245	0.022530	0.000723	0.000077	0.024301	0.072542	0.900312	0.002846	
835000	-802.252346	1	0.000392	0.000170	0.000431	0.003500	0.061315	0.004264	0.012910	0.083396	0.012562	0.022129	0.000167	0.000169	0.186508	0.155761	0.647125	0.010605	
836000	-813.645012	1	0.000044	0.000499	0.000654	0.000698	0.027875	0.005126	0.035691	0.066368	0.036359	0.030122	0.002012	0.002463	0.005116	0.108931	0.847043	0.038909	
837000	-800.706393	1	0.000248	0.000264	0.000613	0.005220	0.022122	0.001987	0.013409	0.032499	0.019120	0.026945	0.000088	0.000348	0.017942	0.068288	0.909352	0.004417	
838000	-800.211080	1	0.000402	0.000147	0.000309	0.008825	0.018910	0.000392	0.009934	0.020092	0.025075	0.024294	0.000832	0.000210	0.018671	0.246198	0.727892	0.007239	
839000	-803.641194	1	0.000267	0.000220	0.000308	0.003430	0.019106	0.002170	0.002410	0.018225	0.039220	0.030559	0.000958	0.001004	0.012453	0.065438	0.871442	0.050667	
840000	-801.796600	1	0.000230	0.000081	0.000387	0.001541	0.023337	0.003956	0.019054	0.028223	0.011203	0.024104	0.001271	0.000478	0.002831	0.040691	0.945166	0.011313	
841000	-804.248690	1	0.000224	0.000276	0.000711	0.006668	0.023156	0.012599	0.009471	0.046108	0.002518	0.030084	0.000744	0.000430	0.020669	0.620850	0.334536	0.023944	
842000	-804.361836	1	0.000210	0.000335	0.000420	0.002422	0.037988	0.007302	0.013043	0.073208	0.012815	0.031075	0.001456	0.000152	0.037021	0.159795	0.710213	0.092971	
843000	-801.196300	1	0.000536	0.000031	0.000550	0.005285	0.036950	0.000563	0.005578	0.038401	0.022822	0.031201	0.000450	0.000028	0.021741	0.103959	0.865793	0.008507	
844000	-801.696910	1	0.000475	0.000294	0.000279	0.004814	0.053236	0.000752	0.013222	0.090416	0.022624	0.028011	0.000179	0.000009	0.049650	0.156108	0.789680	0.004561	
845000	-802.649768	1	0.000095	0.000258	0.000315	0.001381	0.031485	0.004553	0.016434	0.041592	0.022043	0.025018	0.000915	0.000962	0.005224	0.082251	0.898239	0.014287	
846000	-800.962055	1	0.000437	0.000073	0.000245	0.001676	0.038272	0.007750	0.012416	0.073132	0.015976	0.027202	0.000105	0.000101	0.033696	0.143848	0.817322	0.005135	
847000	-803.052395	1	0.000129	0.000484	0.000550	0.003813	0.051998	0.000852	0.021706	0.073569	0.020250	0.024635	0.000191	0.001589	0.017611	0.171717	0.798603	0.012069	
848000	-804.747298	1	0.000092	0.000657	0.000385	0.003402	0.036192	0.004423	0.034713	0.058474	0.010239	0.023229	0.000180	0.000622	0.008214	0.178090	0.811446	0.002250	
849000	-805.186557	1	0.000008	0.000451	0.000353	0.003978	0.057757	0.001984	0.015409	0.054132	0.013254	0.026291	0.000821	0.000174	0.008574	0.202543	0.784291	0.004593	
850000	-805.980665	1	0.000310	0.000059	0.000543	0.000613	0.037452	0.011853	0.015464	0.037467	0.006098	0.031500	0.001636	0.000139	0.005778	0.316133	0.646756	0.031333	
851000	-803.914559	1	0.000217	0.000175	0.000397	0.000222	0.028222	0.005612	0.028899	0.056771	0.011663	0.023834	0.001066	0.001244	0.006399	0.054606	0.918158	0.020837	
852000	-800.526712	1	0.000329	0.000054	0.000549	0.000155	0.053477	0.001028	0.021896	0.056616	0.017633	0.026661	0.001346	0.000337	0.003232	0.124837	0.863895	0.008036	
853000	-804.286232	1	0.000404	0.000161	0.000134	0.008205	0.028173	0.001216	0.004104	0.032601	0.024452	0.025421	0.001981	0.000142	0.022416	0.138845	0.771423	0.067316	
854000	-807.338582	1	0.000202	0.000091	0.000244	0.009377	0.019692	0.005064	0.004426	0.023250	0.022300	0.022257	0.000558	0.000625	0.006772	0.634172	0.353355	0.005701	
855000	-802.307206	1	0.000199	0.000198	0.000362	0.002110	0.039535	0.005239	0.007163	0.061543	0.024707	0.031342	0.000201	0.000813	0.011299	0.135744	0.831212	0.021745	
856000	-802.757440	1	0.000044	0.000270	0.000258	0.009044	0.023226	0.011169	0.006091	0.047253	0.002974	0.027344	0.000251	0.000139	0.003043	0.759567	0.235326	0.002065	
857000	-802.490881	1	0.000166	0.000105	0.000371	0.011096	0.011406	0.009651	0.003237	0.035163	0.001534	0.024808	0.001338	0.000176	0.003414	0.900071	0.083508	0.013008	
858000	-801.693585	1	0.000195	0.000369	0.000387	0.006376	0.022804	0.005563	0.013036	0.042352	0.012138	0.024800	0.000812	0.000513	0.035646	0.163416	0.784132	0.016806	
859000	-801.495439	1	0.000430	0.000101	0.000226	0.003982	0.037460	0.005024	0.018382	0.065691	0.022541	0.027214	0.000379	0.000580	0.006372	0.209494	0.779044	0.005089	
860000	-800.955652	1	0.000181	0.000105	0.000329	0.000455	0.050819	0.002921	0.015194	0.060453	0.021341	0.029297	0.000025	0.000443	0.002049	0.153332	0.842061	0.002558	
861000	-801.322153	1	0.000334	0.000056	0.000195	0.003520	0.048404	0.002976	0.013587	0.088159	0.023659	0.028482	0.000016	0.000990	0.004539	0.181219	0.802659	0.011584	
862000	-802.451716	1	0.000197	0.000635	0.000201	0.002849	0.036007	0.000423	0.021245	0.045744	0.035137	0.028450	0.000094	0.001004	0.012440	0.163130	0.818074	0.006357	
863000	-804.554082	1	0.000207	0.000412	0.000291	0.005975	0.012869	0.000191	0.005188	0.022589	0.023179	0.025994	0.000742	0.000454	0.124645	0.019646	0.795073	0.060636	
864000	-807.314624	1	0.000305	0.000156	0.000488	0.000800	0.085342	0.000653	0.014805	0.088605	0.019772	0.027129	0.001777	0.002012	0.019653	0.149471	0.633364	0.197512	
865000	-803.082999	1	0.000258	0.000265	0.000257	0.007035	0.031497	0.001125	0.022490	0.045394	0.024243	0.023260	0.000328	0.001252	0.004193	0.282437	0.709349	0.004021	
866000	-803.072267	1	0.000465	0.000067	0.000206	0.002680	0.052215	0.005480	0.017919	0.069384	0.016613	0.026837	0.001708	0.000392	0.007618	0.217461	0.753426	0.021496	
867000	-799.858590	1	0.000358	0.000123	0.000451	0.002232	0.032176	0.005860	0.013300	0.035656	0.013515	0.027045	0.000529	0.000193	0.017822	0.098554	0.876148	0.007476	
868000	-800.640496	1	0.000203	0.000192	0.000400	0.003227	0.051489	0.002725	0.023407	0.071883	0.017356	0.026281	0.000136	0.001308	0.002493	0.246998	0.745200	0.005309	
869000	-802.046795	1	0.000334	0.000143	0.000509	0.002380	0.053584	0.010585	0.017404	0.069189	0.003491	0.025023	0.000161	0.000467	0.019613	0.229820	0.744962	0.005606	
870000	-800.555667	1	0.000351	0.000191	0.000408	0.004487	0.021734	0.004832	0.019794	0.027277	0.013377	0.027645	0.000468	0.000593	0.006220	0.136651	0.852155	0.004974	
871000	-817.552406	1	0.000087	0.000452	0.000660	0.010829	0.061870	0.008201	0.006254	0.060008	0.014406	0.030514	0.002386	0.001815	0.009911	0.466425	0.451879	0.071785	
872000	-801.814623	1	0.000333	0.000237	0.000310	0.001013	0.022227	0.004959	0.023347	0.033452	0.008181	0.022922	0.000137	0.000805	0.021747	0.035088	0.935673	0.007491	
873000	-801.094801	1	0.000172	0.000530	0.000182	0.000639	0.048459	0.003909	0.027111	0.070343	0.023972	0.027169	0.000190	0.000154	0.009331	0.210241	0.778805	0.001622	
874000	-803.365755	1	0.000168	0.000145	0.000429	0.004499	0.026560	0.002061	0.010579	0.042643	0.021613	0.026318	0.001776	0.000843	0.006889	0.059323	0.860760	0.073027	
875000	-801.444408	1	0.000160	0.000397	0.000436	0.003307	0.026515	0.006370	0.023957	0.041113	0.013887	0.025141	0.000158	0.000509	0.007664	0.132059	0.857704	0.002573	
876000	-802.957655	1	0.000413	0.000031	0.000430	0.003578	0.020746	0.009002	0.020698	0.035007	0.003989	0.027923	0.001438	0.000225	0.007841	0.254385	0.718517	0.019257	
877000	-803.293237	1	0.000329	0.000161	0.000310	0.004464	0.047560	0.002305	0.024750	0.082764	0.012256	0.023092	0.000414	0.001303	0.006685	0.180613	0.803663	0.009039	
878000	-803.780136	1	0.000329	0.000196	0.000425	0.004416	0.013207	0.006497	0.001178	0.014377	0.025546	0.030361	0.001658	0.000261	0.034029	0.104415	0.732680	0.128876	
879000	-808.428261	1	0.000230	0.000147	0.000686	0.006306	0.039220	0.002379	0.006045	0.074689	0.030322	0.032939	0.000492	0.003109	0.005353	0.166407	0.741135	0.087104	
880000	-802.216461	1	0.000339	0.000135	0.000392	0.000262	0.041699	0.003859	0.026489	0.078068	0.018678	0.025891	0.000600	0.001681	0.009059	0.093686	0.868352	0.028903	
881000	-805.349879	1	0.000290	0.000471	0.000336	0.000167	0.068222	0.004844	0.025378	0.077228	0.016740	0.024767	0.001013	0.000388	0.018452	0.209973	0.765393	0.006182	
882000	-801.768098	1	0.000251	0.000131	0.000209	0.000118	0.062833	0.001526	0.023511	0.095903	0.023924	0.022769	0.000380	0.000939	0.006845	0.164267	0.821118	0.007770	
883000	-802.701019	1	0.000166	0.000241	0.000463	0.000477	0.039039	0.003974	0.023855	0.073928	0.022028	0.025730	0.001613	0.000475	0.009286	0.087580	0.882690	0.020444	
884000	-804.019739	1	0.000279	0.000143	0.000387	0.004083	0.029346	0.005330	0.006561	0.032320	0.028250	0.035190	0.000939	0.000459	0.003187	0.283269	0.703445	0.010100	
885000	-804.674674	1	0.000337	0.000158	0.000388	0.007867	0.059180	0.003162	0.010202	0.091374	0.021517	0.028241	0.000268	0.002803	0.007541	0.313155	0.636553	0.042751	
886000	-801.604573	1	0.000484	0.000077	0.000303	0.002150	0.064049	0.014069	0.016576	0.089848	0.002915	0.028632	0.000721	0.000049	0.016044	0.428051	0.547109	0.008796	
887000	-805.624901	1	0.000338	0.000006	0.000588	0.015148	0.044108	0.010928	0.008086	0.077044	0.001075	0.028327	0.000135	0.001106	0.001179	0.590167	0.406171	0.002483	
888000	-809.662261	1	0.000499	0.000003	0.000255	0.000581	0.058292	0.009310	0.016878	0.084036	0.001474	0.019855	0.001432	0.001074	0.118996	0.056549	0.333221	0.491234	
889000	-804.379554	1	0.000564	0.000000	0.000365	0.000400	0.066630	0.011451	0.020283	0.085575	0.014944	0.028712	0.000557	0.000370	0.006859	0.332449	0.656199	0.004492	
890000	-802.643547	1	0.000407	0.000002	0.000221	0.000292	0.073005	0.003796	0.016432	0.094514	0.028317	0.030389	0.000564	0.001052	0.002880	0.292817	0.694214	0.010090	
891000	-800.207150	1	0.000386	0.000001	0.000386	0.009475	0.030503	0.002539	0.005152	0.031723	0.016314	0.026196	0.000123	0.000250	0.010543	0.352070	0.634221	0.003166	
892000	-803.567864	1	0.000548	0.000030	0.000343	0.009196	0.036533	0.006056	0.012178	0.065783	0.009732	0.030701	0.000380	0.000046	0.006234	0.401683	0.589754	0.002329	
893000	-803.724003	1	0.000557	0.000022	0.000301	0.012662	0.049017	0.006951	0.000792	0.066013	0.019471	0.028943	0.000384	0.000137	0.010042	0.558890	0.427488	0.003580	
894000	-802.431300	1	0.000178	0.000233	0.000323	0.013632	0.054964	0.015687	0.000452	0.097712	0.002084	0.026289	0.000599	0.000173	0.005860	0.712292	0.277689	0.004159	
895000	-801.363049	1	0.000525	0.000029	0.000391	0.011887	0.010349	0.011055	0.003723	0.025594	0.002056	0.030919	0.000112	0.000087	0.007287	0.907924	0.083516	0.001273	
896000	-801.289998	1	0.000327	0.000038	0.000359	0.011970	0.040909	0.007767	0.004620	0.076161	0.008842	0.025455	0.000665	0.000042	0.004575	0.607204	0.385202	0.003019	
897000	-798.473255	1	0.000375	0.000042	0.000408	0.000724	0.049082	0.001004	0.023235	0.062015	0.015877	0.025092	0.000064	0.000641	0.004488	0.108260	0.883125	0.004127	
898000	-803.874131	1	0.000150	0.000306	0.000213	0.009353	0.020013	0.004462	0.011702	0.039615	0.023792	0.028092	0.000302	0.000962	0.002496	0.374651	0.618981	0.003872	
899000	-805.807815	1	0.000176	0.000384	0.000278	0.003743	0.068326	0.001915	0.015036	0.078433	0.023262	0.024333	0.000631	0.002316	0.018045	0.227352	0.719480	0.035122	
900000	-799.706314	1	0.000326	0.000170	0.000205	0.001048	0.024441	0.007553	0.017522	0.030706	0.014128	0.027974	0.000615	0.000081	0.007939	0.107362	0.879664	0.005034	
901000	-802.205708	1	0.000277	0.000197	0.000431	0.005675	0.010925	0.008082	0.011661	0.025990	0.012658	0.028310	0.000283	0.000989	0.013602	0.192302	0.778025	0.016072	
902000	-802.958344	1	0.000082	0.000344	0.000481	0.009438	0.053247	0.016272	0.005779	0.094718	0.000287	0.026410	0.000178	0.000340	0.010769	0.650447	0.335509	0.003274	
903000	-805.823463	1	0.000257	0.000040	0.000679	0.007072	0.016364	0.015384	0.003662	0.030959	0.000327	0.026690	0.001386	0.000441	0.015496	0.873493	0.053766	0.057245	
904000	-804.039557	1	0.000253	0.000217	0.000240	0.005743	0.048288	0.013887	0.013477	0.092983	0.002495	0.023709	0.001739	0.000090	0.015539	0.460181	0.504653	0.019628	
905000	-802.735686	1	0.000323	0.000195	0.000357	0.003686	0.013181	0.014056	0.015475	0.023819	0.004896	0.023172	0.000312	0.000220	0.022537	0.098861	0.875647	0.002955	
906000	-804.245958	1	0.000057	0.000431	0.000381	0.011772	0.060358	0.003919	0.005833	0.095489	0.021961	0.026821	0.000997	0.000281	0.005908	0.474606	0.513849	0.005637	
907000	-800.096426	1	0.000634	0.000028	0.000440	0.001184	0.040710	0.000316	0.020820	0.056393	0.026816	0.026775	0.000021	0.000586	0.017493	0.079146	0.896448	0.006913	
908000	-800.918860	1	0.000508	0.000123	0.000382	0.006039	0.029495	0.004797	0.013141	0.037218	0.016828	0.031525	0.000004	0.000031	0.008477	0.237721	0.753072	0.000729	
909000	-802.099883	1	0.000579	0.000089	0.000633	0.001644	0.032705	0.003112	0.014134	0.042390	0.019548	0.027285	0.000108	0.000157	0.052529	0.059661	0.881100	0.006711	
910000	-800.917001	1	0.000100	0.000473	0.000487	0.002366	0.041282	0.004041	0.026586	0.081169	0.015193	0.025781	0.000045	0.000105	0.015619	0.131213	0.851784	0.001384	
911000	-803.644795	1	0.000261	0.000197	0.000377	0.004822	0.062650	0.001624	0.004217	0.082266	0.026998	0.033528	0.000620	0.000747	0.011644	0.210159	0.745083	0.033115	
912000	-801.646242	1	0.000130	0.000334	0.000444	0.006797	0.018192	0.011692	0.014617	0.038700	0.002301	0.024644	0.000268	0.000101	0.012253	0.332966	0.652970	0.001811	
913000	-806.199765	1	0.000367	0.000074	0.000335	0.006218	0.014727	0.022860	0.001274	0.034357	0.002188	0.031017	0.000442	0.002269	0.007594	0.803020	0.074089	0.115297	
914000	-802.690106	1	0.000252	0.000204	0.000524	0.007626	0.012960	0.016191	0.005649	0.043904	0.001400	0.028556	0.000197	0.000591	0.013139	0.729256	0.249464	0.008140	
915000	-801.521596	1	0.000485	0.000150	0.000136	0.006254	0.033594	0.002938	0.009192	0.043424	0.025341	0.029503	0.000022	0.000456	0.009639	0.209357	0.776800	0.004205	
916000	-799.546133	1	0.000423	0.000055	0.000431	0.000154	0.052288	0.000298	0.032190	0.081268	0.020295	0.026049	0.000082	0.000682	0.003839	0.141405	0.851257	0.003498	
917000	-801.811913	1	0.000330	0.000211	0.000189	0.002478	0.050744	0.010240	0.016687	0.083918	0.007900	0.025753	0.000657	0.000448	0.021562	0.288991	0.674079	0.015368	
918000	-802.082163	1	0.000235	0.000399	0.000389	0.004183	0.079349	0.002361	0.018938	0.093951	0.015038	0.026939	0.000028	0.000282	0.012766	0.306150	0.678882	0.002201	
919000	-801.773019	1	0.000483	0.000170	0.000261	0.001924	0.050178	0.005351	0.026567	0.077921	0.013656	0.026334	0.000712	0.000142	0.009541	0.211388	0.775382	0.003690	
920000	-798.747826	1	0.000252	0.000237	0.000215	0.001277	0.061819	0.002158	0.017022	0.093318	0.022953	0.026642	0.000170	0.000063	0.015734	0.171786	0.810365	0.002115	
921000	-805.013527	1	0.000164	0.000105	0.000528	0.001943	0.028898	0.009538	0.031833	0.044870	0.003487	0.026248	0.001704	0.000350	0.000842	0.346435	0.647225	0.005498	
922000	-806.790113	1	0.000450	0.000216	0.000605	0.000154	0.056368	0.004907	0.019447	0.095279	0.032801	0.031570	0.001497	0.000149	0.014167	0.191343	0.777439	0.017052	
923000	-806.417325	1	0.000375	0.000107	0.000337	0.006669	0.039328	0.004150	0.016537	0.057604	0.013481	0.027852	0.001489	0.001890	0.004347	0.235203	0.720205	0.040245	
924000	-806.018014	1	0.000209	0.000043	0.000400	0.001526	0.031581	0.007348	0.036660	0.034810	0.004037	0.021802	0.000166	0.001510	0.000663	0.434556	0.562624	0.002157	
925000	-804.289181	1	0.000415	0.000058	0.000712	0.001553	0.037772	0.010401	0.025233	0.068012	0.001013	0.026505	0.000853	0.000204	0.008251	0.161915	0.824910	0.004924	
926000	-801.446720	1	0.000311	0.000130	0.000297	0.004103	0.023387	0.001423	0.009501	0.021692	0.025796	0.026451	0.002277	0.000183	0.007879	0.052448	0.879812	0.059860	
927000	-801.918328	1	0.000114	0.000724	0.000284	0.000685	0.047816	0.004808	0.019355	0.069204	0.019938	0.029472	0.000165	0.000106	0.035760	0.134931	0.824741	0.004568	
928000	-802.748839	1	0.000305	0.000379	0.000493	0.000300	0.055390	0.006102	0.014902	0.084610	0.019075	0.027410	0.000388	0.000486	0.093225	0.120868	0.759739	0.026168	
929000	-806.278317	1	0.000311	0.000254	0.000345	0.007276	0.016170	0.005392	0.008224	0.007223	0.028646	0.030660	0.002096	0.000172	0.009025	0.829685	0.108519	0.052771	
930000	-803.939322	1	0.000026	0.000609	0.000286	0.003896	0.031911	0.000491	0.010756	0.061779	0.026273	0.025090	0.000442	0.000813	0.138155	0.054937	0.756688	0.050220	
931000	-805.247657	1	0.000186	0.000184	0.000788	0.002030	0.044812	0.000079	0.020267	0.058722	0.029731	0.032186	0.001602	0.000520	0.002098	0.160574	0.825913	0.011415	
932000	-802.654143	1	0.000234	0.000090	0.000396	0.004255	0.047161	0.001213	0.011483	0.089087	0.021283	0.025104	0.000035	0.000941	0.014578	0.137177	0.826361	0.021884	
933000	-799.200566	1	0.000345	0.000092	0.000276	0.005738	0.035813	0.000269	0.011940	0.050254	0.024425	0.024761	0.000526	0.000455	0.008162	0.123093	0.862456	0.006289	
934000	-802.994740	1	0.000236	0.000146	0.000323	0.001273	0.062353	0.001400	0.035591	0.093756	0.015768	0.025170	0.001040	0.000805	0.001411	0.327790	0.666639	0.004160	
935000	-801.592344	1	0.000305	0.000113	0.000292	0.006902	0.050891	0.001098	0.021414	0.064815	0.014265	0.023405	0.000379	0.000205	0.002183	0.317212	0.679585	0.001020	
936000	-805.553437	1	0.000136	0.000353	0.000768	0.000102	0.042592	0.000056	0.010936	0.045188	0.023959	0.032298	0.000057	0.000391	0.025471	0.064688	0.898030	0.011811	
937000	-803.400942	1	0.000238	0.000271	0.000306	0.000417	0.042198	0.012164	0.015718	0.076040	0.015937	0.034410	0.000004	0.000344	0.005333	0.330273	0.661978	0.002416	
938000	-802.695751	1	0.000303	0.000103	0.000308	0.009606	0.043411	0.001114	0.008259	0.043156	0.024336	0.028057	0.000198	0.000747	0.002728	0.402654	0.591525	0.003093	
939000	-803.013972	1	0.000293	0.000121	0.000357	0.002528	0.076790	0.008045	0.011313	0.097603	0.017541	0.027332	0.001183	0.000433	0.010694	0.318542	0.648232	0.022532	
940000	-802.744620	1	0.000336	0.000035	0.000234	0.001095	0.035376	0.001370	0.018450	0.030815	0.014388	0.026877	0.000802	0.001351	0.001778	0.068661	0.910493	0.019067	
941000	-802.685439	1	0.000269	0.000322	0.000306	0.003419	0.034321	0.002596	0.009388	0.046167	0.033443	0.028294	0.000034	0.002286	0.018994	0.113736	0.832360	0.034909	
942000	-801.626693	1	0.000198	0.000155	0.000214	0.002205	0.018296	0.010165	0.024887	0.027707	0.004884	0.027230	0.000267	0.000207	0.001905	0.310646	0.686217	0.001232	
943000	-805.655851	1	0.000711	0.000071	0.000465	0.002719	0.038533	0.013309	0.007387	0.059688	0.009326	0.031400	0.000482	0.000141	0.115720	0.370704	0.473734	0.039842	
944000	-800.200034	1	0.000494	0.000011	0.000454	0.000745	0.028307	0.004358	0.023740	0.043479	0.018577	0.026550	0.000161	0.000209	0.006666	0.060798	0.930656	0.001880	
945000	-802.693537	1	0.000432	0.000100	0.000242	0.009390	0.052241	0.014548	0.009465	0.074482	0.003474	0.026567	0.000034	0.000581	0.008085	0.574267	0.415018	0.002630	
946000	-806.947585	1	0.000410	0.000176	0.000247	0.012494	0.006140	0.004823	0.003279	0.010835	0.010534	0.024277	0.000630	0.001960	0.048922	0.374111	0.283616	0.293351	
947000	-803.499770	1	0.000261	0.000087	0.000369	0.004449	0.030612	0.008939	0.010889	0.052986	0.005888	0.024801	0.000970	0.001047	0.025291	0.290103	0.565607	0.118999	
948000	-804.445524	1	0.000074	0.000594	0.000095	0.000490	0.049044	0.003435	0.020677	0.090129	0.038152	0.028801	0.000523	0.001371	0.012255	0.172110	0.797632	0.018003	
949000	-801.115945	1	0.000268	0.000169	0.000381	0.001529	0.050672	0.000315	0.016454	0.053062	0.028225	0.027297	0.000653	0.001661	0.005054	0.143294	0.833789	0.017864	
950000	-802.486060	1	0.000335	0.000213	0.000340	0.002486	0.059646	0.000176	0.029159	0.076493	0.025758	0.028094	0.000683	0.000351	0.002986	0.367171	0.627176	0.002668	
951000	-804.978367	1	0.000054	0.000271	0.000312	0.011854	0.028829	0.003496	0.010452	0.034392	0.012046	0.023841	0.001244	0.000222	0.001928	0.387453	0.607254	0.003364	
952000	-801.945279	1	0.000001	0.000479	0.000223	0.004713	0.050130	0.003371	0.009058	0.088842	0.030063	0.029532	0.000162	0.000087	0.009359	0.267894	0.720972	0.001775	
953000	-809.283068	1	0.000118	0.000346	0.000553	0.008203	0.055387	0.004690	0.010320	0.088392	0.025627	0.028853	0.002539	0.001693	0.005010	0.359607	0.595048	0.040335	
954000	-801.340638	1	0.000155	0.000448	0.000136	0.002661	0.038683	0.001855	0.019883	0.062164	0.022407	0.023293	0.000128	0.000431	0.025425	0.095673	0.874437	0.004466	
955000	-802.377863	1	0.000278	0.000234	0.000237	0.003721	0.037327	0.003035	0.013681	0.080392	0.017715	0.027242	0.000056	0.000423	0.033843	0.106587	0.845066	0.014504	
956000	-798.516525	1	0.000256	0.000213	0.000241	0.001487	0.048398	0.000820	0.023235	0.068881	0.023503	0.024470	0.000276	0.000111	0.006885	0.137259	0.854633	0.001223	
957000	-801.596228	1	0.000040	0.000599	0.000174	0.000418	0.043521	0.000256	0.017929	0.075617	0.028649	0.029306	0.000694	0.000020	0.035901	0.073005	0.881097	0.009996	
958000	-806.103509	1	0.000039	0.000491	0.000176	0.000351	0.038086	0.000346	0.027209	0.046735	0.047623	0.030173	0.001670	0.001001	0.001664	0.348582	0.636471	0.013283	
959000	-800.266402	1	0.000361	0.000031	0.000335	0.007986	0.042350	0.001436	0.009555	0.048519	0.015967	0.025275	0.000926	0.000114	0.005848	0.221005	0.767344	0.005804	
960000	-801.051945	1	0.000308	0.000058	0.000275	0.006073	0.018196	0.001212	0.010521	0.019687	0.023183	0.027655	0.000434	0.001963	0.001984	0.058875	0.920042	0.019100	
961000	-800.881734	1	0.000331	0.000073	0.000335	0.002743	0.033631	0.004933	0.013804	0.044047	0.009736	0.024908	0.000324	0.000432	0.018681	0.093728	0.875823	0.011768	
962000	-804.926797	1	0.000331	0.000197	0.000509	0.003765	0.051905	0.006464	0.021968	0.061585	0.012791	0.023958	0.000749	0.001017	0.006979	0.249247	0.737760	0.006014	
963000	-802.751774	1	0.000457	0.000174	0.000570	0.002945	0.060123	0.001586	0.021480	0.095566	0.025292	0.025419	0.000707	0.000186	0.022440	0.197659	0.774756	0.005145	
964000	-802.571374	1	0.000368	0.000188	0.000394	0.002545	0.035666	0.004322	0.020327	0.037918	0.012784	0.020632	0.000621	0.000438	0.023105	0.087029	0.886435	0.003431	
965000	-805.468220	1	0.000254	0.000166	0.000429	0.004130	0.016084	0.005890	0.017241	0.025080	0.021742	0.022460	0.000011	0.000066	0.019299	0.118910	0.860806	0.000985	
966000	-805.826557	1	0.000138	0.000287	0.000156	0.008674	0.027473	0.013672	0.011574	0.082378	0.001896	0.026259	0.000030	0.001034	0.003355	0.555845	0.437197	0.003603	
967000	-802.226742	1	0.000141	0.000402	0.000490	0.002266	0.043069	0.005172	0.026318	0.069202	0.010307	0.027211	0.000954	0.000260	0.007899	0.174414	0.812196	0.005491	
968000	-804.805986	1	0.000589	0.000050	0.000637	0.012712	0.029453	0.011070	0.003644	0.049235	0.005432	0.026770	0.000451	0.000715	0.031443	0.769713	0.187412	0.011432	
969000	-801.711667	1	0.000425	0.000175	0.000465	0.009776	0.027351	0.011992	0.003794	0.058885	0.003981	0.024953	0.000131	0.000340	0.078457	0.725252	0.188316	0.007975	
970000	-803.411068	1	0.000367	0.000021	0.000399	0.012298	0.029992	0.008739	0.000660	0.079842	0.007626	0.030069	0.000078	0.000092	0.003515	0.674017	0.321744	0.000724	
971000	-804.417333	1	0.000208	0.000322	0.000219	0.014241	0.058662	0.004970	0.000648	0.083850	0.014681	0.029340	0.000084	0.000858	0.009961	0.528742	0.451614	0.009682	
