Options:
Model:                           MultiState
Tree File Name:                  data/jan_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/jan_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3923769647
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2458
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
106000	-899.682191	1	0.000245	0.000245	0.000227	0.003154	0.020042	0.002173	0.013243	0.040405	0.014608	0.015848	0.000026	0.000025	0.641646	0.051078	0.245293	0.061983	
107000	-900.581476	1	0.000171	0.000129	0.000272	0.006820	0.022550	0.007268	0.007779	0.035527	0.004933	0.017365	0.000105	0.000095	0.258646	0.341238	0.361621	0.038495	
108000	-903.355247	1	0.000135	0.000268	0.000430	0.002882	0.051039	0.000805	0.011021	0.064048	0.014947	0.017899	0.000528	0.000244	0.512822	0.131317	0.248375	0.107486	
109000	-898.642258	1	0.000241	0.000131	0.000278	0.002977	0.032770	0.002737	0.018619	0.048097	0.006341	0.017179	0.000053	0.000006	0.208693	0.222204	0.545078	0.024025	
110000	-900.839356	1	0.000224	0.000199	0.000112	0.001811	0.019868	0.001616	0.024436	0.018287	0.017049	0.016439	0.000644	0.000144	0.119812	0.168812	0.685278	0.026098	
111000	-898.692228	1	0.000365	0.000086	0.000185	0.000600	0.031893	0.000214	0.013319	0.024816	0.013686	0.014475	0.000628	0.000165	0.523269	0.068356	0.352235	0.056139	
112000	-900.305262	1	0.000274	0.000059	0.000252	0.000880	0.026649	0.006704	0.013472	0.038177	0.004432	0.019089	0.000467	0.000195	0.379258	0.107577	0.397917	0.115248	
113000	-898.724842	1	0.000315	0.000173	0.000170	0.002820	0.030706	0.000887	0.006798	0.033673	0.015383	0.017293	0.000072	0.000063	0.746193	0.037511	0.124743	0.091552	
114000	-897.926535	1	0.000144	0.000232	0.000292	0.011550	0.019036	0.007477	0.000135	0.037480	0.000800	0.017054	0.000214	0.000123	0.415224	0.425154	0.096326	0.063296	
115000	-903.231422	1	0.000396	0.000119	0.000131	0.005853	0.056346	0.008813	0.007002	0.089098	0.003812	0.016728	0.000202	0.000703	0.617056	0.138614	0.140074	0.104256	
116000	-897.722496	1	0.000334	0.000076	0.000267	0.000502	0.023017	0.003798	0.026296	0.031284	0.002026	0.014723	0.000008	0.000152	0.161274	0.123197	0.700113	0.015417	
117000	-903.389771	1	0.000106	0.000128	0.000146	0.008902	0.019987	0.003017	0.003295	0.033741	0.010427	0.016382	0.000030	0.000564	0.252927	0.433184	0.256170	0.057719	
118000	-894.275199	1	0.000279	0.000081	0.000249	0.014964	0.005681	0.004167	0.000693	0.021409	0.003783	0.013870	0.000355	0.000244	0.100869	0.766996	0.119416	0.012719	
119000	-897.360851	1	0.000161	0.000092	0.000458	0.013443	0.006445	0.005004	0.000374	0.016824	0.002115	0.013640	0.000157	0.000101	0.124942	0.802056	0.061281	0.011721	
120000	-896.118535	1	0.000189	0.000224	0.000339	0.014589	0.004977	0.007350	0.000065	0.021732	0.000365	0.014535	0.000804	0.000637	0.206829	0.678270	0.077262	0.037639	
121000	-896.877605	1	0.000083	0.000168	0.000260	0.021941	0.003782	0.001273	0.001210	0.015012	0.004850	0.015803	0.000127	0.000173	0.021619	0.641314	0.332987	0.004080	
122000	-896.504648	1	0.000290	0.000046	0.000270	0.012213	0.017376	0.003851	0.001352	0.032935	0.003422	0.015059	0.000096	0.000169	0.336584	0.502382	0.126354	0.034680	
123000	-903.349179	1	0.000383	0.000163	0.000191	0.000377	0.074872	0.009941	0.015025	0.092768	0.001489	0.014763	0.000399	0.000357	0.689432	0.087991	0.152326	0.070251	
124000	-907.644957	1	0.000269	0.000242	0.000463	0.003352	0.034634	0.005184	0.018322	0.067321	0.002287	0.014155	0.000029	0.001668	0.542071	0.107400	0.257532	0.092998	
125000	-902.678311	1	0.000190	0.000250	0.000221	0.000481	0.065738	0.000916	0.024931	0.097071	0.010862	0.013901	0.000374	0.001317	0.292742	0.257302	0.399234	0.050722	
126000	-899.386080	1	0.000069	0.000364	0.000212	0.002409	0.044641	0.002203	0.011750	0.071521	0.011880	0.015672	0.000144	0.000494	0.716773	0.059527	0.136229	0.087472	
127000	-898.235274	1	0.000253	0.000131	0.000323	0.000904	0.022941	0.003075	0.023138	0.023744	0.010872	0.017280	0.000489	0.000230	0.113132	0.152697	0.709108	0.025063	
128000	-898.885159	1	0.000132	0.000095	0.000291	0.000057	0.026833	0.000928	0.016633	0.031509	0.013520	0.015167	0.000027	0.000630	0.233250	0.098243	0.619790	0.048717	
129000	-900.242034	1	0.000227	0.000257	0.000297	0.000053	0.031804	0.005851	0.017733	0.048892	0.006912	0.015596	0.000360	0.000589	0.572312	0.066546	0.283314	0.077828	
130000	-899.183560	1	0.000245	0.000072	0.000262	0.003271	0.039471	0.005193	0.009870	0.078246	0.003709	0.014844	0.000022	0.000039	0.756362	0.064158	0.114912	0.064568	
131000	-897.614860	1	0.000475	0.000012	0.000235	0.000878	0.037287	0.000429	0.015689	0.043096	0.013738	0.015459	0.000000	0.000431	0.545357	0.082904	0.309451	0.062288	
132000	-899.601416	1	0.000317	0.000060	0.000171	0.001151	0.057042	0.000948	0.014443	0.081607	0.013107	0.013115	0.000001	0.000560	0.723477	0.067025	0.154053	0.055446	
133000	-904.676625	1	0.000349	0.000078	0.000331	0.002694	0.030174	0.000763	0.015822	0.018413	0.013871	0.014006	0.000004	0.000534	0.328268	0.158500	0.482739	0.030492	
134000	-896.769517	1	0.000242	0.000099	0.000171	0.000641	0.034445	0.002972	0.018822	0.045588	0.011016	0.016064	0.000021	0.000025	0.267625	0.165653	0.539935	0.026787	
135000	-902.499825	1	0.000268	0.000121	0.000505	0.007435	0.033761	0.000384	0.006661	0.055582	0.012557	0.015468	0.000066	0.000414	0.588606	0.164488	0.179152	0.067754	
136000	-903.469255	1	0.000390	0.000043	0.000158	0.004791	0.032179	0.004086	0.003868	0.051277	0.016318	0.018624	0.000567	0.000583	0.596524	0.098430	0.131316	0.173730	
137000	-903.578611	1	0.000066	0.000300	0.000269	0.004164	0.040932	0.002546	0.008063	0.099940	0.010045	0.015196	0.000235	0.000885	0.745391	0.037010	0.057795	0.159804	
138000	-902.493186	1	0.000198	0.000063	0.000340	0.000497	0.024223	0.003414	0.014991	0.030524	0.011593	0.018617	0.000810	0.001387	0.157892	0.091574	0.518443	0.232092	
139000	-903.838619	1	0.000140	0.000057	0.000275	0.001112	0.029719	0.005378	0.017350	0.032256	0.000333	0.013369	0.000826	0.000262	0.122389	0.170368	0.684249	0.022995	
140000	-896.589203	1	0.000320	0.000066	0.000313	0.011263	0.007865	0.007571	0.001298	0.024005	0.001577	0.016167	0.001404	0.000305	0.274179	0.551424	0.085330	0.089066	
141000	-902.793893	1	0.000276	0.000040	0.000217	0.013635	0.029347	0.007014	0.006755	0.048649	0.001566	0.013269	0.000185	0.000266	0.079258	0.508673	0.403494	0.008575	
142000	-899.891579	1	0.000104	0.000251	0.000272	0.000106	0.033933	0.003189	0.013679	0.049740	0.010182	0.016361	0.000237	0.000653	0.629588	0.046895	0.210374	0.113144	
143000	-899.749997	1	0.000360	0.000047	0.000238	0.000351	0.034515	0.004924	0.020241	0.060558	0.003292	0.013778	0.000498	0.000420	0.548185	0.080898	0.314069	0.056849	
144000	-899.416023	1	0.000156	0.000163	0.000304	0.002087	0.054668	0.005276	0.016370	0.090784	0.005781	0.016217	0.000413	0.000257	0.364696	0.217202	0.352822	0.065280	
145000	-902.078299	1	0.000102	0.000119	0.000350	0.000510	0.010913	0.003428	0.024579	0.011924	0.003746	0.013516	0.000480	0.000423	0.024257	0.042780	0.926297	0.006666	
146000	-905.242873	1	0.000326	0.000162	0.000091	0.006600	0.043409	0.002238	0.007374	0.068027	0.019715	0.017817	0.000029	0.000464	0.364769	0.264952	0.306271	0.064008	
147000	-897.651289	1	0.000255	0.000160	0.000332	0.001852	0.026013	0.001070	0.018288	0.033738	0.008334	0.015483	0.000051	0.000439	0.335265	0.102493	0.516952	0.045290	
148000	-901.307971	1	0.000257	0.000075	0.000329	0.002033	0.010706	0.001425	0.010778	0.005028	0.010405	0.016600	0.001147	0.000338	0.145943	0.031909	0.710423	0.111724	
149000	-900.462207	1	0.000350	0.000091	0.000247	0.002923	0.032584	0.010817	0.011124	0.057909	0.001501	0.018122	0.000178	0.000169	0.516547	0.151697	0.246518	0.085238	
150000	-901.892487	1	0.000331	0.000118	0.000210	0.008138	0.019015	0.009548	0.002665	0.044883	0.003975	0.014759	0.000052	0.000692	0.669795	0.181298	0.079347	0.069559	
151000	-899.713842	1	0.000171	0.000150	0.000280	0.006864	0.052926	0.000331	0.007659	0.095191	0.012427	0.017469	0.000098	0.000133	0.405130	0.250062	0.283501	0.061307	
152000	-899.489218	1	0.000170	0.000156	0.000243	0.011250	0.054430	0.001069	0.002107	0.084593	0.009016	0.014904	0.000662	0.000030	0.431780	0.296059	0.211622	0.060539	
153000	-912.910923	1	0.000377	0.000049	0.000475	0.000511	0.045775	0.002779	0.005363	0.082636	0.032530	0.020568	0.001389	0.000148	0.628286	0.039958	0.104682	0.227073	
154000	-900.150791	1	0.000315	0.000112	0.000139	0.009993	0.008582	0.003001	0.003870	0.014213	0.005064	0.014278	0.000396	0.000131	0.551828	0.321194	0.070750	0.056229	
155000	-901.127215	1	0.000382	0.000074	0.000176	0.001937	0.018176	0.003010	0.011522	0.019802	0.015777	0.016383	0.000961	0.000447	0.426902	0.055736	0.418029	0.099334	
156000	-900.810723	1	0.000096	0.000442	0.000181	0.000595	0.015715	0.002604	0.026190	0.024546	0.013829	0.013507	0.000267	0.000197	0.324687	0.050082	0.599468	0.025763	
157000	-901.087039	1	0.000222	0.000143	0.000276	0.004011	0.047594	0.001577	0.012411	0.082880	0.018144	0.014827	0.000228	0.000318	0.522667	0.164102	0.255744	0.057487	
158000	-898.810039	1	0.000216	0.000189	0.000213	0.001041	0.032419	0.001399	0.020698	0.046330	0.010873	0.012661	0.000274	0.000769	0.428118	0.106015	0.426942	0.038925	
159000	-904.622261	1	0.000197	0.000068	0.000283	0.004068	0.013911	0.003053	0.004225	0.007412	0.017863	0.020607	0.001252	0.000428	0.202017	0.118098	0.394650	0.285235	
160000	-903.440895	1	0.000319	0.000007	0.000324	0.001443	0.040995	0.000272	0.018031	0.068290	0.012178	0.014171	0.001643	0.000875	0.347637	0.047607	0.158180	0.446577	
161000	-898.225133	1	0.000452	0.000006	0.000250	0.001317	0.015993	0.003708	0.018200	0.013574	0.003079	0.015096	0.000076	0.000033	0.205736	0.069804	0.705601	0.018858	
162000	-903.499659	1	0.000364	0.000005	0.000176	0.012148	0.027677	0.008001	0.000995	0.033072	0.004679	0.015332	0.000601	0.000605	0.449168	0.371736	0.097394	0.081702	
163000	-903.899104	1	0.000675	0.000028	0.000329	0.011337	0.015684	0.007511	0.000811	0.035313	0.000955	0.015801	0.000550	0.000385	0.653870	0.217454	0.046994	0.081681	
164000	-897.094659	1	0.000078	0.000109	0.000224	0.015389	0.004291	0.004629	0.000260	0.021293	0.004693	0.014085	0.000433	0.000079	0.037470	0.778024	0.177772	0.006734	
165000	-895.470735	1	0.000298	0.000128	0.000296	0.010205	0.009403	0.006437	0.003129	0.021095	0.000143	0.012992	0.000252	0.000206	0.608302	0.299284	0.048195	0.044219	
166000	-900.616256	1	0.000322	0.000025	0.000210	0.007848	0.021213	0.013675	0.000839	0.037996	0.000199	0.018909	0.000010	0.000683	0.427673	0.364386	0.090372	0.117568	
167000	-893.037797	1	0.000318	0.000115	0.000236	0.012614	0.003988	0.008995	0.002159	0.015343	0.000302	0.016635	0.000012	0.000094	0.193646	0.717139	0.067356	0.021860	
168000	-896.083260	1	0.000307	0.000154	0.000243	0.011696	0.007200	0.007909	0.003425	0.019856	0.000857	0.016548	0.000057	0.000629	0.279478	0.574154	0.102027	0.044341	
169000	-899.943516	1	0.000414	0.000023	0.000319	0.013797	0.004450	0.006137	0.001489	0.010070	0.004635	0.016177	0.000123	0.000529	0.141197	0.794247	0.042860	0.021696	
170000	-893.985663	1	0.000132	0.000093	0.000205	0.022377	0.002664	0.001213	0.000729	0.013420	0.005626	0.014952	0.000041	0.000116	0.014720	0.632304	0.350663	0.002313	
171000	-898.046771	1	0.000097	0.000197	0.000315	0.016591	0.007330	0.004913	0.002020	0.025094	0.001175	0.013851	0.000423	0.000225	0.055009	0.748487	0.187882	0.008622	
172000	-896.608449	1	0.000172	0.000245	0.000167	0.013966	0.005219	0.007761	0.000170	0.022830	0.002839	0.016886	0.000571	0.000248	0.200075	0.654188	0.107210	0.038528	
173000	-899.113267	1	0.000212	0.000063	0.000327	0.014358	0.007612	0.001364	0.000359	0.017743	0.006957	0.012171	0.000471	0.000907	0.128097	0.777184	0.077733	0.016987	
174000	-902.048960	1	0.000165	0.000210	0.000333	0.003549	0.014393	0.002297	0.014861	0.012438	0.009652	0.019215	0.000169	0.000687	0.114049	0.104637	0.735271	0.046042	
175000	-900.242144	1	0.000351	0.000073	0.000285	0.000260	0.035618	0.000207	0.024351	0.045895	0.016046	0.015268	0.000221	0.001574	0.261110	0.158291	0.517449	0.063150	
176000	-901.235102	1	0.000194	0.000069	0.000221	0.002688	0.029963	0.002169	0.025829	0.047783	0.005359	0.014395	0.000296	0.000130	0.059660	0.272452	0.659414	0.008474	
177000	-899.391443	1	0.000301	0.000025	0.000310	0.001947	0.070885	0.004752	0.015128	0.095483	0.005333	0.016417	0.000038	0.000610	0.381119	0.225358	0.324170	0.069354	
178000	-909.505940	1	0.000299	0.000360	0.000213	0.007248	0.049052	0.005658	0.002163	0.070675	0.009181	0.017811	0.001305	0.000065	0.727318	0.056571	0.039827	0.176285	
179000	-903.068455	1	0.000379	0.000028	0.000238	0.008338	0.075965	0.003548	0.001994	0.094764	0.003986	0.015347	0.000454	0.000229	0.792946	0.051282	0.032990	0.122782	
180000	-898.273509	1	0.000123	0.000257	0.000150	0.000719	0.038442	0.004089	0.018510	0.058121	0.008351	0.015619	0.000162	0.000066	0.393477	0.145611	0.417972	0.042940	
181000	-907.363020	1	0.000303	0.000245	0.000161	0.009903	0.026095	0.003560	0.004615	0.051748	0.006414	0.013338	0.000077	0.001676	0.635060	0.163819	0.101876	0.099245	
182000	-898.187392	1	0.000226	0.000102	0.000309	0.003054	0.030304	0.000107	0.015673	0.031438	0.010332	0.012508	0.000410	0.000229	0.332194	0.145744	0.495745	0.026317	
183000	-900.382833	1	0.000384	0.000037	0.000238	0.000835	0.029704	0.002085	0.023506	0.039917	0.008863	0.015366	0.000626	0.000814	0.222787	0.145342	0.578211	0.053660	
184000	-898.624622	1	0.000226	0.000115	0.000362	0.001170	0.016584	0.002872	0.016557	0.023317	0.008395	0.015583	0.000489	0.000431	0.296959	0.056079	0.591331	0.055631	
185000	-901.757427	1	0.000168	0.000293	0.000376	0.000226	0.027474	0.000088	0.021316	0.026726	0.016305	0.016278	0.001533	0.000468	0.232349	0.109241	0.579183	0.079228	
186000	-905.116214	1	0.000221	0.000234	0.000500	0.001283	0.025145	0.000792	0.012629	0.030725	0.009997	0.014497	0.000915	0.000625	0.685389	0.016595	0.114520	0.183496	
187000	-908.352952	1	0.000207	0.000157	0.000352	0.000375	0.027564	0.001633	0.030010	0.033567	0.012390	0.009673	0.000370	0.004895	0.190096	0.135472	0.618044	0.056388	
188000	-902.441181	1	0.000240	0.000146	0.000245	0.002799	0.023221	0.003320	0.020238	0.032776	0.010844	0.013549	0.000837	0.001511	0.235262	0.137076	0.572217	0.055444	
189000	-904.186614	1	0.000169	0.000166	0.000330	0.011178	0.024939	0.001767	0.000783	0.037259	0.005114	0.013943	0.002177	0.000478	0.348317	0.037446	0.018608	0.595629	
190000	-904.775820	1	0.000224	0.000127	0.000338	0.003836	0.035113	0.000885	0.009995	0.051362	0.018628	0.016596	0.002235	0.000448	0.384297	0.088250	0.210134	0.317319	
191000	-899.904599	1	0.000177	0.000315	0.000172	0.009248	0.005440	0.008959	0.003784	0.020638	0.000562	0.015007	0.000453	0.000625	0.586063	0.279871	0.059098	0.074969	
192000	-897.966123	1	0.000167	0.000116	0.000256	0.013468	0.013662	0.005975	0.000184	0.035453	0.001440	0.013130	0.000196	0.000961	0.197865	0.631470	0.146235	0.024431	
193000	-905.022510	1	0.000232	0.000159	0.000334	0.004371	0.058864	0.000546	0.003138	0.098856	0.013163	0.016815	0.002466	0.000395	0.187080	0.007590	0.028146	0.777183	
194000	-904.345869	1	0.000331	0.000222	0.000259	0.007174	0.075974	0.002700	0.009030	0.090720	0.007167	0.014452	0.000425	0.000330	0.623503	0.151750	0.162788	0.061958	
195000	-903.472776	1	0.000212	0.000171	0.000308	0.003592	0.042429	0.003244	0.007401	0.094218	0.016751	0.018221	0.000079	0.000891	0.642907	0.078586	0.125038	0.153469	
196000	-902.059968	1	0.000370	0.000117	0.000274	0.008363	0.054253	0.001248	0.006385	0.095315	0.007542	0.012443	0.000227	0.000316	0.732076	0.115432	0.104998	0.047494	
197000	-897.200518	1	0.000301	0.000108	0.000325	0.001189	0.015750	0.001937	0.021689	0.011465	0.006721	0.015016	0.000411	0.000436	0.091576	0.075844	0.816535	0.016044	
198000	-898.783872	1	0.000197	0.000096	0.000223	0.000548	0.050037	0.005801	0.014549	0.078890	0.005292	0.016272	0.000182	0.000076	0.543563	0.121259	0.265476	0.069701	
199000	-902.532677	1	0.000423	0.000095	0.000142	0.005857	0.050598	0.005873	0.005487	0.072116	0.003404	0.012951	0.000066	0.000273	0.871077	0.036597	0.034394	0.057932	
200000	-904.545885	1	0.000228	0.000167	0.000186	0.004587	0.035991	0.003525	0.003624	0.071623	0.009356	0.019678	0.000424	0.000106	0.715556	0.049890	0.057308	0.177246	
201000	-900.776415	1	0.000167	0.000085	0.000329	0.002768	0.025257	0.005829	0.019598	0.031644	0.002947	0.015861	0.000642	0.000415	0.061405	0.229570	0.687274	0.021751	
202000	-902.556656	1	0.000254	0.000210	0.000228	0.000980	0.038566	0.006533	0.022120	0.057195	0.006110	0.014613	0.001177	0.000110	0.317581	0.178671	0.460650	0.043098	
203000	-909.933787	1	0.000158	0.000175	0.000400	0.007103	0.014974	0.004692	0.008599	0.038068	0.001222	0.017218	0.002917	0.000758	0.122144	0.034856	0.022252	0.820748	
204000	-896.871262	1	0.000266	0.000045	0.000253	0.013298	0.013205	0.006948	0.001452	0.036859	0.000427	0.016417	0.000476	0.000274	0.102384	0.660188	0.210533	0.026895	
205000	-897.307128	1	0.000214	0.000089	0.000265	0.010833	0.018672	0.007074	0.000278	0.032696	0.003541	0.016060	0.000074	0.000329	0.409744	0.441145	0.094568	0.054543	
206000	-901.198985	1	0.000249	0.000030	0.000275	0.005396	0.055434	0.000717	0.007489	0.080492	0.013294	0.016345	0.001168	0.000231	0.460929	0.165671	0.212992	0.160408	
207000	-900.152107	1	0.000199	0.000182	0.000312	0.000446	0.036218	0.004409	0.024369	0.061314	0.002428	0.015231	0.000741	0.000260	0.290716	0.162747	0.498180	0.048357	
208000	-898.063920	1	0.000218	0.000096	0.000195	0.001056	0.030063	0.004599	0.024755	0.042194	0.004493	0.014946	0.000193	0.000379	0.097292	0.216781	0.669743	0.016185	
209000	-899.512089	1	0.000289	0.000151	0.000288	0.000986	0.021620	0.003753	0.013945	0.018493	0.011649	0.016949	0.000533	0.000579	0.324950	0.079013	0.523703	0.072334	
210000	-901.254996	1	0.000146	0.000199	0.000172	0.006865	0.021535	0.002775	0.005779	0.040153	0.013200	0.014844	0.000708	0.000271	0.580089	0.162079	0.175227	0.082605	
211000	-901.684788	1	0.000204	0.000100	0.000300	0.006744	0.058409	0.005796	0.013931	0.081334	0.002882	0.015644	0.000259	0.000314	0.103218	0.408378	0.469352	0.019052	
212000	-900.487996	1	0.000077	0.000126	0.000330	0.000129	0.018919	0.002567	0.027627	0.012499	0.006635	0.014951	0.000523	0.000587	0.013298	0.179580	0.798133	0.008989	
213000	-898.359732	1	0.000112	0.000289	0.000278	0.001686	0.043188	0.003086	0.016969	0.056195	0.007494	0.015372	0.000138	0.000202	0.406649	0.161228	0.386975	0.045147	
214000	-899.726916	1	0.000323	0.000134	0.000217	0.000296	0.019600	0.004905	0.016628	0.011510	0.005772	0.014752	0.000537	0.000223	0.221947	0.080083	0.671851	0.026119	
215000	-902.668800	1	0.000368	0.000025	0.000510	0.001581	0.026793	0.001468	0.018693	0.029723	0.011879	0.018981	0.000247	0.000473	0.182441	0.147031	0.617660	0.052868	
216000	-905.224780	1	0.000142	0.000066	0.000346	0.005165	0.047809	0.001819	0.010558	0.073006	0.017009	0.018389	0.000399	0.000096	0.095837	0.389359	0.479953	0.034850	
217000	-900.316106	1	0.000244	0.000147	0.000242	0.001424	0.030880	0.004491	0.020034	0.060034	0.009065	0.016504	0.000028	0.000919	0.364065	0.134202	0.423143	0.078590	
218000	-899.739840	1	0.000255	0.000134	0.000316	0.001430	0.016584	0.005786	0.024424	0.013739	0.005091	0.013223	0.000340	0.000311	0.107094	0.112415	0.769883	0.010608	
219000	-898.254166	1	0.000185	0.000224	0.000233	0.000487	0.023663	0.005260	0.028630	0.031591	0.000227	0.013992	0.000301	0.000363	0.094639	0.153744	0.739364	0.012253	
220000	-898.565533	1	0.000152	0.000163	0.000209	0.000340	0.020322	0.006381	0.029878	0.025717	0.000001	0.013320	0.000427	0.000606	0.042426	0.141828	0.806364	0.009382	
221000	-906.888199	1	0.000290	0.000176	0.000329	0.001497	0.014375	0.006712	0.021413	0.043005	0.000001	0.014396	0.000295	0.000219	0.554917	0.039085	0.354801	0.051197	
222000	-904.731934	1	0.000187	0.000246	0.000285	0.001458	0.069763	0.006952	0.017744	0.087301	0.000486	0.016688	0.000227	0.001051	0.338193	0.231340	0.339204	0.091263	
223000	-898.625411	1	0.000175	0.000224	0.000202	0.003785	0.051917	0.003286	0.009794	0.072062	0.008379	0.016037	0.000185	0.000095	0.652593	0.106018	0.166173	0.075216	
224000	-899.299119	1	0.000282	0.000135	0.000321	0.015757	0.018447	0.008301	0.000327	0.038767	0.002556	0.015621	0.000357	0.000115	0.167077	0.609425	0.200533	0.022965	
225000	-895.012891	1	0.000272	0.000088	0.000314	0.014071	0.009162	0.005540	0.002253	0.026682	0.001663	0.014801	0.000453	0.000034	0.121984	0.694070	0.166929	0.017016	
226000	-898.531093	1	0.000277	0.000045	0.000215	0.008006	0.021199	0.007392	0.003058	0.051979	0.000228	0.017299	0.000107	0.000002	0.489476	0.305415	0.142380	0.062729	
227000	-896.779461	1	0.000287	0.000036	0.000276	0.015386	0.011912	0.010634	0.000619	0.027231	0.000201	0.016214	0.001349	0.000017	0.085011	0.729899	0.147258	0.037833	
228000	-900.543610	1	0.000251	0.000129	0.000223	0.002074	0.028075	0.008103	0.019938	0.052883	0.000351	0.014263	0.000898	0.000234	0.327744	0.147276	0.482103	0.042877	
229000	-898.490949	1	0.000245	0.000142	0.000344	0.002591	0.016879	0.003029	0.009720	0.017334	0.010200	0.017594	0.000192	0.000381	0.465814	0.054038	0.387652	0.092496	
230000	-899.122450	1	0.000255	0.000138	0.000288	0.002760	0.059848	0.004269	0.014643	0.082431	0.005027	0.014366	0.000546	0.000116	0.536312	0.153935	0.253763	0.055991	
231000	-904.868615	1	0.000350	0.000019	0.000508	0.007800	0.027832	0.005089	0.001883	0.056749	0.006905	0.014531	0.000172	0.000568	0.758461	0.110672	0.054687	0.076180	
232000	-898.052657	1	0.000420	0.000037	0.000247	0.004410	0.030564	0.000217	0.011225	0.030029	0.012585	0.014980	0.000028	0.000530	0.510262	0.119507	0.312283	0.057948	
233000	-902.207919	1	0.000246	0.000056	0.000398	0.007778	0.038601	0.004465	0.001523	0.074679	0.007709	0.016632	0.000189	0.000923	0.616352	0.147502	0.094709	0.141437	
234000	-904.478168	1	0.000145	0.000154	0.000150	0.001186	0.048543	0.002863	0.025505	0.065309	0.003451	0.013413	0.000287	0.000637	0.076924	0.333771	0.575178	0.014127	
235000	-899.846668	1	0.000228	0.000098	0.000282	0.008080	0.031019	0.005222	0.006893	0.066408	0.005239	0.015640	0.000413	0.000206	0.353070	0.307080	0.285109	0.054740	
236000	-905.917187	1	0.000226	0.000074	0.000253	0.005355	0.055174	0.002429	0.019267	0.086325	0.004427	0.012803	0.000697	0.001599	0.112215	0.367751	0.467449	0.052585	
237000	-901.900809	1	0.000254	0.000016	0.000255	0.003512	0.044881	0.006791	0.010144	0.070074	0.004146	0.016820	0.000845	0.000592	0.402272	0.170623	0.248399	0.178705	
238000	-898.610508	1	0.000192	0.000143	0.000259	0.003661	0.017097	0.001072	0.009182	0.027290	0.013865	0.016613	0.000500	0.000081	0.554934	0.052417	0.308535	0.084115	
239000	-898.384276	1	0.000296	0.000136	0.000191	0.003020	0.016415	0.003890	0.014437	0.026136	0.006543	0.013631	0.000089	0.000321	0.495969	0.058594	0.402245	0.043193	
240000	-897.513238	1	0.000334	0.000077	0.000189	0.002151	0.023807	0.002306	0.016296	0.019940	0.012685	0.015813	0.000131	0.000383	0.239319	0.133850	0.593499	0.033332	
241000	-903.047748	1	0.000127	0.000330	0.000194	0.011294	0.029127	0.003728	0.001477	0.076191	0.009614	0.015319	0.000095	0.000595	0.409681	0.329934	0.209461	0.050924	
242000	-898.709241	1	0.000160	0.000209	0.000312	0.001267	0.063105	0.003904	0.014054	0.090203	0.008154	0.015430	0.000092	0.000234	0.626781	0.108236	0.197558	0.067425	
243000	-904.735015	1	0.000363	0.000066	0.000410	0.005201	0.058148	0.000346	0.008072	0.080208	0.018830	0.015983	0.000530	0.000771	0.611987	0.125714	0.162396	0.099903	
244000	-897.491057	1	0.000213	0.000098	0.000186	0.003725	0.017872	0.002157	0.013893	0.020551	0.011494	0.015633	0.000353	0.000416	0.196412	0.123837	0.639788	0.039963	
245000	-896.954937	1	0.000169	0.000190	0.000232	0.001111	0.025626	0.003032	0.014977	0.028344	0.011343	0.015778	0.000350	0.000231	0.349267	0.095698	0.505186	0.049850	
246000	-898.518681	1	0.000146	0.000258	0.000240	0.002803	0.025131	0.001769	0.022590	0.035894	0.008089	0.014268	0.000529	0.000193	0.175855	0.169342	0.633630	0.021172	
247000	-898.549347	1	0.000263	0.000241	0.000194	0.002844	0.016111	0.002692	0.014462	0.016523	0.012628	0.014927	0.000215	0.000681	0.402660	0.062670	0.482647	0.052023	
248000	-902.547861	1	0.000063	0.000290	0.000172	0.003857	0.032344	0.005034	0.010209	0.052576	0.008792	0.016826	0.000112	0.001042	0.470082	0.139053	0.263020	0.127845	
