q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.000175,0.000224,0.000202,0.003785,0.051917,0.003286,0.009794,0.072062,0.008379,0.016037,0.000185,9.5e-05
0.000282,0.000135,0.000321,0.015757,0.018447,0.008301,0.000327,0.038767,0.002556,0.015621,0.000357,0.000115
0.000272,8.8e-05,0.000314,0.014071,0.009162,0.00554,0.002253,0.026682,0.001663,0.014801,0.000453,3.4e-05
0.000277,4.5e-05,0.000215,0.008006,0.021199,0.007392,0.003058,0.051979,0.000228,0.017299,0.000107,2e-06
0.000287,3.6e-05,0.000276,0.015386,0.011912,0.010634,0.000619,0.027231,0.000201,0.016214,0.001349,1.7e-05
0.000251,0.000129,0.000223,0.002074,0.028075,0.008103,0.019938,0.052883,0.000351,0.014263,0.000898,0.000234
0.000245,0.000142,0.000344,0.002591,0.016879,0.003029,0.00972,0.017334,0.0102,0.017594,0.000192,0.000381
0.000255,0.000138,0.000288,0.00276,0.059848,0.004269,0.014643,0.082431,0.005027,0.014366,0.000546,0.000116
0.00035,1.9e-05,0.000508,0.0078,0.027832,0.005089,0.001883,0.056749,0.006905,0.014531,0.000172,0.000568
0.00042,3.7e-05,0.000247,0.00441,0.030564,0.000217,0.011225,0.030029,0.012585,0.01498,2.8e-05,0.00053
0.000246,5.6e-05,0.000398,0.007778,0.038601,0.004465,0.001523,0.074679,0.007709,0.016632,0.000189,0.000923
0.000145,0.000154,0.00015,0.001186,0.048543,0.002863,0.025505,0.065309,0.003451,0.013413,0.000287,0.000637
0.000228,9.8e-05,0.000282,0.00808,0.031019,0.005222,0.006893,0.066408,0.005239,0.01564,0.000413,0.000206
0.000226,7.4e-05,0.000253,0.005355,0.055174,0.002429,0.019267,0.086325,0.004427,0.012803,0.000697,0.001599
0.000254,1.6e-05,0.000255,0.003512,0.044881,0.006791,0.010144,0.070074,0.004146,0.01682,0.000845,0.000592
0.000192,0.000143,0.000259,0.003661,0.017097,0.001072,0.009182,0.02729,0.013865,0.016613,0.0005,8.1e-05
0.000296,0.000136,0.000191,0.00302,0.016415,0.00389,0.014437,0.026136,0.006543,0.013631,8.9e-05,0.000321
0.000334,7.7e-05,0.000189,0.002151,0.023807,0.002306,0.016296,0.01994,0.012685,0.015813,0.000131,0.000383
0.000127,0.00033,0.000194,0.011294,0.029127,0.003728,0.001477,0.076191,0.009614,0.015319,9.5e-05,0.000595
0.00016,0.000209,0.000312,0.001267,0.063105,0.003904,0.014054,0.090203,0.008154,0.01543,9.2e-05,0.000234
0.000363,6.6e-05,0.00041,0.005201,0.058148,0.000346,0.008072,0.080208,0.01883,0.015983,0.00053,0.000771
0.000213,9.8e-05,0.000186,0.003725,0.017872,0.002157,0.013893,0.020551,0.011494,0.015633,0.000353,0.000416
0.000169,0.00019,0.000232,0.001111,0.025626,0.003032,0.014977,0.028344,0.011343,0.015778,0.00035,0.000231
0.000146,0.000258,0.00024,0.002803,0.025131,0.001769,0.02259,0.035894,0.008089,0.014268,0.000529,0.000193
0.000263,0.000241,0.000194,0.002844,0.016111,0.002692,0.014462,0.016523,0.012628,0.014927,0.000215,0.000681
6.3e-05,0.00029,0.000172,0.003857,0.032344,0.005034,0.010209,0.052576,0.008792,0.016826,0.000112,0.001042
0.00043,8.5e-05,0.000238,0.000418,0.024635,0.001582,0.016015,0.019858,0.022686,0.015818,0.000551,0.000324
0.000187,0.000166,0.000322,0.005845,0.03174,0.005862,0.014204,0.060892,0.008643,0.016195,0.000218,0.00108
0.000232,0.000145,0.000233,0.011495,0.027769,0.006325,0.001142,0.053975,0.000905,0.010468,0.000354,9.1e-05
0.000273,0.000144,0.000145,0.007941,0.007147,0.011101,0.003757,0.021557,9e-06,0.015622,0.000756,0.000433
0.000427,9e-06,0.000216,0.010698,0.030161,0.008324,0.002179,0.053754,1.5e-05,0.013114,0.000232,0.000126
0.000324,6.1e-05,0.000314,0.013623,0.005467,0.007319,0.001076,0.020519,0.000406,0.015661,0.000406,4.2e-05
0.000346,5.9e-05,0.000244,0.009659,0.010495,0.008239,0.001065,0.024723,0.000824,0.01899,0.000829,0.000508
0.000257,0.000102,0.00022,0.001931,0.039075,0.009938,0.016757,0.084609,0.002086,0.01759,0.000489,0.000205
0.000213,0.000126,0.000313,0.010225,0.006285,0.006139,0.002589,0.026001,0.000923,0.014163,0.000295,0.000617
0.000345,0.000132,0.000137,0.008898,0.006771,0.009379,0.001979,0.019644,0.001866,0.0151,0.000209,0.000251
0.0002,0.000122,0.000308,0.01278,0.003174,0.007836,0.002235,0.018589,0.000927,0.013075,0.000417,5.7e-05
0.000338,5.3e-05,0.000418,0.007897,0.020049,0.007518,0.002725,0.038973,0.001844,0.018064,0.00116,0.000239
0.00013,0.000129,0.000164,0.013174,0.005407,0.004779,0.00103,0.017989,0.003339,0.016154,3.1e-05,0.000236
0.000269,2.1e-05,0.000234,0.010258,0.015891,0.007465,0.006287,0.032596,0.00079,0.014068,0.00107,1.9e-05
0.0002,0.000122,0.000314,0.011804,0.007164,0.008114,0.000839,0.019633,0.002582,0.016376,0.000154,0.000261
0.00023,1.5e-05,0.000208,0.002003,0.043284,0.009339,0.019697,0.073078,9.8e-05,0.0146,0.000108,0.001125
0.000177,5.9e-05,0.000222,0.002278,0.018489,0.004764,0.026311,0.017039,5.1e-05,0.013852,0.000287,0.000128
0.000367,9.9e-05,0.000245,0.000646,0.040708,0.011595,0.022009,0.078832,1.5e-05,0.016298,0.000694,0.000574
0.000199,0.000149,0.000268,0.001722,0.057428,0.004559,0.015006,0.097962,0.000273,0.014387,0.002191,0.000138
0.000318,3.5e-05,0.000482,0.004637,0.032977,0.006572,0.012376,0.055608,0.001935,0.014642,0.000268,0.000336
0.000302,0.000359,0.000267,0.007761,0.045918,0.005708,0.004552,0.094254,0.002232,0.018108,0.000203,0.001732
0.000365,4.1e-05,0.0002,0.012774,0.008046,0.006352,0.000435,0.027038,0.000968,0.013373,0.000787,1.7e-05
0.000372,0.000126,0.000144,0.014536,0.006118,0.006381,0.000306,0.020143,0.001295,0.015295,0.000385,0.000386
0.000328,0.000107,0.000186,0.012685,0.004487,0.009372,0.000641,0.017366,0.001121,0.014452,0.000333,0.000676
0.000218,0.000143,0.000231,5e-05,0.032359,0.000158,0.020752,0.03696,0.009289,0.011676,0.000288,0.000441
0.000192,0.000282,0.000369,0.000672,0.01632,0.001042,0.017603,0.02067,0.013254,0.016952,0.000492,0.000712
