q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.000741,4.1e-05,0.000324,0.024769,0.04364,0.004364,0.000716,0.058855,0.005318,0.01396,0.000742,0.001915
0.000817,3.5e-05,0.000461,0.025463,0.078755,0.001262,0.007728,0.082491,0.007133,0.014056,0.000777,9.5e-05
0.000831,0.000188,0.000379,0.027863,0.029097,0.001057,0.003094,0.030583,0.00821,0.015848,0.001221,0.00015
0.000289,0.000122,0.000301,0.029742,0.009881,0.000667,0.002544,0.018574,0.008081,0.013723,0.003199,0.000248
0.000352,0.000169,0.000337,0.027828,0.016519,0.000511,0.001655,0.029585,0.006241,0.01631,0.002564,0.00073
0.000851,0.000201,0.000278,0.029413,0.019379,0.001065,0.000969,0.024531,0.01073,0.016374,0.000771,0.000437
0.000416,0.000608,0.000252,0.008147,0.05182,0.001479,0.02254,0.058535,0.011427,0.014203,0.001127,0.001025
0.000172,0.000503,0.000191,0.010096,0.068199,0.004825,0.027387,0.088396,0.00374,0.012406,0.001256,0.000832
0.000702,5.3e-05,0.000286,0.024724,0.018247,0.003647,0.006713,0.024753,0.004951,0.014876,0.000619,0.001977
0.000712,0.000158,0.000347,0.00895,0.05271,0.001785,0.013635,0.054338,0.008354,0.01437,0.001614,0.000672
0.000735,1.6e-05,0.000184,0.018161,0.021996,0.000149,0.007652,0.013189,0.012634,0.014605,0.000878,0.000419
0.000954,5e-06,0.000441,0.021286,0.074391,0.002827,0.005197,0.0715,0.007514,0.017146,0.002616,0.000941
0.000931,2.3e-05,0.000409,0.012198,0.042255,0.002448,0.006561,0.037297,0.008654,0.015223,0.000659,0.00086
0.000147,0.000726,0.000294,0.001477,0.093868,0.005619,0.023231,0.090499,0.00305,0.015901,0.000835,0.000448
0.000356,0.000247,0.000431,0.012087,0.033654,0.006544,0.012575,0.047243,0.003628,0.012582,0.002022,0.001864
0.000373,0.000399,0.00019,0.013881,0.046648,0.004376,0.009824,0.053839,0.011122,0.015887,0.000275,0.002425
0.000443,3.1e-05,0.00032,0.006225,0.046964,0.003394,0.019569,0.041623,0.005729,0.013616,0.0013,0.002084
0.000654,0.000317,0.0003,0.01845,0.016776,0.002292,0.000262,0.019782,0.011454,0.015436,0.001189,9.7e-05
0.000442,0.000183,0.00026,0.025071,0.022035,0.003987,0.00052,0.030297,0.004832,0.014855,0.001366,1.8e-05
0.000552,5.8e-05,0.000207,0.013494,0.067051,0.004633,0.016628,0.065667,0.005697,0.01336,0.002276,0.000755
0.00056,6.9e-05,0.000255,0.019077,0.04933,0.005041,0.01259,0.053936,0.005747,0.016379,0.00151,1.2e-05
0.000513,0.000297,0.000445,0.024422,0.022379,0.002083,0.005735,0.023669,0.006889,0.012724,0.001571,0.000249
0.000561,0.000208,0.000393,0.024175,0.012422,0.003197,0.000452,0.022793,0.009198,0.015212,0.000517,0.001216
0.000348,7.5e-05,0.000298,0.023583,0.015059,0.001432,0.001455,0.024795,0.008171,0.014468,0.00097,0.000361
0.000693,0.000262,0.000309,0.024906,0.013318,0.004145,0.000412,0.017768,0.010448,0.01328,0.002052,0.000316
0.00072,0.000232,0.000308,0.02191,0.047745,0.003521,0.004666,0.038717,0.00704,0.014366,0.000461,0.000643
0.000519,0.000253,0.000483,0.012018,0.051895,0.000294,0.014923,0.047677,0.013102,0.015128,0.001116,0.00071
0.000674,0.00034,0.000286,0.025503,0.093083,0.0024,0.007928,0.09702,0.006887,0.014648,0.001825,0.000134
0.000388,0.000377,0.000368,0.013853,0.06241,0.008172,0.017422,0.073718,0.000594,0.01338,0.001576,0.003821
0.000435,0.000444,0.000325,0.008363,0.088153,0.009256,0.021975,0.087371,0.002292,0.015726,0.001654,0.000276
0.000846,0.000127,0.000136,0.019455,0.05154,0.003839,0.010232,0.060101,0.004057,0.014049,0.000238,0.000577
0.00061,0.000143,0.000311,0.023852,0.040695,0.004917,0.005668,0.055144,0.00657,0.016873,0.002177,0.001512
0.000763,1.4e-05,0.000147,0.017999,0.084842,0.004926,0.006258,0.085798,0.007057,0.015621,0.002685,0.000937
0.000681,7.7e-05,0.000226,0.011552,0.05603,0.007286,0.010283,0.063405,0.001571,0.013878,0.001689,0.00048
0.000357,0.000575,0.000206,0.023482,0.036952,0.007803,0.005301,0.058305,0.00065,0.0139,0.000285,0.001996
0.000416,8.1e-05,0.000507,0.027655,0.099983,0.007815,0.01063,0.095574,0.000163,0.015128,0.000634,0.002279
0.000573,0.000191,0.000304,0.026517,0.032575,0.004334,0.00492,0.047283,0.002797,0.011968,0.001268,0.001045
0.000514,0.00053,0.000221,0.010801,0.082247,0.006503,0.01432,0.093044,0.004887,0.015169,0.000566,0.001113
0.000601,3.8e-05,0.000232,0.006901,0.071274,0.003695,0.020892,0.09423,0.008911,0.01547,0.001025,0.001217
0.00079,7e-05,0.000457,0.005995,0.08152,0.008007,0.024118,0.097326,0.001353,0.01426,0.001394,0.00239
0.000394,9.2e-05,0.000241,0.003044,0.083313,0.003553,0.025496,0.080569,0.010018,0.014954,0.001699,0.000973
0.000476,0.000274,0.000373,0.006646,0.060041,0.000635,0.022898,0.063486,0.009934,0.015807,0.000119,0.003005
0.000684,0.000232,0.000417,0.018268,0.047286,0.000908,0.012505,0.044674,0.005746,0.013596,0.000253,0.002266
0.000517,0.000196,0.000408,0.01593,0.089373,0.001882,0.005599,0.08296,0.012066,0.016226,8e-05,0.000965
0.000604,0.000255,0.000306,0.026232,0.019062,5.4e-05,0.00314,0.02647,0.01018,0.014651,0.000997,0.001265
0.000629,0.000278,0.00026,0.016913,0.038818,0.002353,0.004829,0.031318,0.010795,0.017638,0.000793,0.000572
0.000365,0.000108,0.000265,0.022007,0.048389,0.003305,0.003901,0.056629,0.002768,0.016884,0.001056,0.000265
0.000795,0.000205,0.000136,0.025852,0.036545,0.008601,0.003025,0.042949,0.003418,0.01374,0.001173,0.0002
0.000841,0.000169,0.000292,0.022919,0.045547,0.003306,0.000221,0.062413,0.012056,0.016103,0.001603,0.00019
0.000571,5.5e-05,0.000343,0.010623,0.097624,0.00652,0.01997,0.086384,0.001753,0.017651,0.000385,0.000702
0.000428,0.000163,0.000341,0.003956,0.06117,0.002408,0.025518,0.048789,0.01163,0.016179,0.001716,0.000701
0.000331,9.3e-05,0.000403,0.024876,0.007199,0.000337,0.002604,0.01094,0.006286,0.016425,0.000642,0.00107
0.000511,0.000117,0.000216,0.030307,0.007885,0.000301,0.001806,0.011319,0.010891,0.016161,0.000547,0.000891
0.000623,3.4e-05,0.000253,0.018388,0.041436,0.000317,0.007856,0.042821,0.009226,0.015248,0.001118,0.000195
0.000683,1.4e-05,0.000322,0.001661,0.085888,0.000372,0.020737,0.073764,0.008408,0.01283,0.00114,4.2e-05
0.000513,0.000188,0.000299,0.020967,0.088045,0.003462,0.004484,0.092476,0.006673,0.014237,0.001017,0.00071
0.000855,0.000123,0.000292,0.024928,0.022755,0.006307,0.004296,0.025603,0.005013,0.014002,0.002122,0.000907
0.000485,0.00022,0.000342,0.021082,0.035368,0.000513,0.007274,0.056007,0.005047,0.011504,0.000743,0.001345
0.000756,1.4e-05,0.000158,0.024693,0.014211,0.00163,0.002387,0.009593,0.008942,0.015597,0.000468,0.000598
0.000529,0.000102,0.000265,0.017813,0.02231,0.000396,0.007957,0.022596,0.016741,0.017148,0.000285,0.000283
0.000432,0.000116,0.000488,0.024351,0.009576,0.000556,0.008397,0.014548,0.008221,0.015119,0.001254,0.000563
